	motifs_int	motifs_str	GR	freq_1	freq_2
1650	[{56, 55, 214, 215}]	{pos_PONCT,dep_ponct,lemma_),wp_▁)}	398.0	0.32070910556003224	0
2111	[{56, 55, 198, 199}]	{pos_PONCT,dep_ponct,lemma_(,wp_▁(}	387.0	0.31184528605962936	0
967	[{3, 4, 5}, {10}, {15}]	{pos_NC,feats_n=s,feats_g=f} {pos_P} {dep_prep}	322.0	0.2594681708299758	0
2801	[{56, 55, 198, 199}, {42}]	{pos_PONCT,dep_ponct,lemma_(,wp_▁(} {dep_mod}	319.0	0.2570507655116841	0
1911	[{3}, {25, 42}]	{pos_NC} {lemma__,dep_mod}	317.0	0.25543916196615635	0
2835	[{56, 55}, {56, 55}]	{pos_PONCT,dep_ponct} {pos_PONCT,dep_ponct}	313.0	0.25221595487510073	0
58	[{10, 180, 181}]	{pos_P,lemma_dans,wp_▁dans}	312.0	0.25141015310233683	0
829	[{9, 10, 12}, {4}, {3, 4, 5, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {pos_NC,feats_n=s,feats_g=f,dep_prep}	310.0	0.24979854955680902	0
2651	[{6}]	{dep__}	1.2366469775040843	615.0	327
1951	[{3, 6}]	{pos_NC,dep__}	1.2252589375208822	382.0	205
1338	[{4, 5}, {10}, {15}]	{feats_n=s,feats_g=f} {pos_P} {dep_prep}	1.078719777791806	356.0	217
287	[{3}, {153, 42}, {42}]	{pos_NC} {dep_mod,pos_ADJ} {dep_mod}	1.0580077794689666	391.0	243
1397	[{23}, {3, 4, 5, 15}]	{wp_'} {pos_NC,feats_n=s,feats_g=f,dep_prep}	1.0543221539914973	372.0	232
1321	[{42, 300}]	{dep_mod,wp_s}	1.047945205479452	408.0	256
147	[{23}, {3, 5, 15}]	{wp_'} {pos_NC,feats_g=f,dep_prep}	1.0325342465753424	402.0	256
1896	[{4, 104, 80, 81, 23}, {3, 5}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le} {pos_NC,feats_g=f}	1.0231131327021739	403.0	259
1784	[{42}, {42}, {56, 55}]	{dep_mod} {dep_mod} {pos_PONCT,dep_ponct}	1.0224814839090255	325.0	209
1282	[{3, 19}, {42, 131}]	{pos_NC,feats_g=m} {dep_mod,feats_n=p}	1.0191780821917809	341.0	220
857	[{4, 104, 80, 81, 23}, {3, 4, 5}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le} {pos_NC,feats_n=s,feats_g=f}	1.0180356481726345	401.0	259
1389	[{4, 104, 105, 80, 81, 23}, {3, 5}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l} {pos_NC,feats_g=f}	1.0149491274938895	372.0	241
1757	[{10, 180}]	{pos_P,lemma_dans}	1.014481409001957	324.0	210
201	[{131, 397, 398}]	{feats_n=p,pos_VPP,feats_t=K}	1.0142155595761178	327.0	212
1614	[{23}, {4, 5, 15}]	{wp_'} {feats_n=s,feats_g=f,dep_prep}	1.0134722064983583	373.0	242
113	[{23}, {3, 4, 5}]	{wp_'} {pos_NC,feats_n=s,feats_g=f}	1.0134273701342738	467.0	303
1826	[{4, 104, 105, 80, 81, 23}, {3, 4, 5}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l} {pos_NC,feats_n=s,feats_g=f}	1.0094924117546753	370.0	241
1231	[{3, 19, 131}, {131}]	{pos_NC,feats_g=m,feats_n=p} {feats_n=p}	1.0088196659786077	336.0	219
966	[{3}, {10}, {80, 81, 4}, {3, 4, 5, 15}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=f,dep_prep}	1.003440888138674	322.0	211
2317	[{153, 42}, {42}]	{dep_mod,pos_ADJ} {dep_mod}	1.0032481287953678	444.0	291
2238	[{23}, {3, 5}]	{wp_'} {pos_NC,feats_g=f}	1.0015691929259087	492.0	323
830	[{9, 10, 12}, {80, 81, 4}, {3, 5, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9991941982272361	310.0	204
1785	[{42, 131, 300}]	{dep_mod,feats_n=p,wp_s}	0.9985917296120854	325.0	214
54	[{9, 10, 12}, {4}, {3, 5}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {pos_NC,feats_g=f}	0.9958771113179945	312.0	206
2838	[{80, 81, 131}, {3}, {42, 131}]	{pos_DET,dep_det,feats_n=p} {pos_NC} {dep_mod,feats_n=p}	0.9942426047250348	313.0	207
522	[{9, 10, 12}, {4}, {3, 5, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {pos_NC,feats_g=f,dep_prep}	0.9926851974996675	311.0	206
2603	[{80, 131}, {3}, {42, 131}]	{pos_DET,feats_n=p} {pos_NC} {dep_mod,feats_n=p}	0.9926238145416229	314.0	208
1082	[{131, 398}]	{feats_n=p,feats_t=K}	0.9891602144133413	346.0	230
1349	[{19}, {42, 131}]	{feats_g=m} {dep_mod,feats_n=p}	0.9876885729148602	356.0	237
257	[{3, 131}, {42}, {42}]	{pos_NC,feats_n=p} {dep_mod} {dep_mod}	0.9863013698630138	330.0	220
1739	[{3}, {10}, {4}, {3, 5}]	{pos_NC} {pos_P} {feats_n=s} {pos_NC,feats_g=f}	0.9863013698630136	324.0	216
668	[{3, 4, 5}, {10, 11}]	{pos_NC,feats_n=s,feats_g=f} {pos_P,dep_dep}	0.9849023608277472	352.0	235
2737	[{3}, {10}, {80, 81, 4}, {4, 5}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f}	0.9848001501219742	328.0	219
1090	[{3}, {10}, {80, 81, 4}, {3, 5, 15}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9832572298325722	323.0	216
1236	[{9, 10}, {80, 81, 4}, {3, 4, 5, 15}]	{lemma_de,pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9819178082191781	336.0	225
1675	[{56, 55}, {42, 4}]	{pos_PONCT,dep_ponct} {feats_n=s,dep_mod}	0.9816708469998071	318.0	213
2529	[{3, 4}, {9, 10}, {5}]	{pos_NC,feats_n=s} {lemma_de,pos_P} {feats_g=f}	0.9805335255948089	340.0	228
2907	[{9, 10}, {4}, {3, 4, 5, 15}]	{lemma_de,pos_P} {feats_n=s} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9804824827251787	337.0	226
630	[{105}, {5}]	{wp_▁l} {feats_g=f}	0.977276390008058	379.0	255
90	[{19}, {42}, {56, 55}]	{feats_g=m} {dep_mod} {pos_PONCT,dep_ponct}	0.9768307119905293	361.0	243
1063	[{3}, {10}, {4}, {4, 5}]	{pos_NC} {pos_P} {feats_n=s} {feats_n=s,feats_g=f}	0.9722514927994381	346.0	234
563	[{80, 81, 23}, {5}]	{wp_',pos_DET,dep_det} {feats_g=f}	0.9719028097190282	405.0	274
831	[{9, 10, 12}, {80, 81, 4}, {4, 5, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f,dep_prep}	0.9706457925636008	310.0	210
1843	[{4, 104, 80, 81, 23}, {5}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le} {feats_g=f}	0.9695030496950306	404.0	274
410	[{5}, {9, 10, 12}, {15}]	{feats_g=f} {lemma_de,pos_P,wp_▁de} {dep_prep}	0.967865830239406	315.0	214
2908	[{9, 10}, {80, 81, 4}, {3, 5, 15}]	{lemma_de,pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9676377340431894	337.0	229
310	[{9, 10}, {4}, {3, 5, 15}]	{lemma_de,pos_P} {feats_n=s} {pos_NC,feats_g=f,dep_prep}	0.9662894580107206	338.0	230
1002	[{3}, {10}, {80, 81, 4}, {5}]	{pos_NC} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_g=f}	0.9657534246575342	329.0	224
242	[{9, 10}, {4}, {3, 5}]	{lemma_de,pos_P} {feats_n=s} {pos_NC,feats_g=f}	0.9649528553638143	339.0	231
141	[{4, 104, 80, 81, 23}, {4, 5}]	{feats_n=s,wp_',pos_DET,dep_det,lemma_le} {feats_n=s,feats_g=f}	0.9647035296470354	402.0	274
523	[{9, 10, 12}, {4}, {4, 5, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {feats_n=s,feats_g=f,dep_prep}	0.9645903334194882	311.0	212
1579	[{56, 55}, {42, 3}]	{pos_PONCT,dep_ponct} {pos_NC,dep_mod}	0.9642102983377551	371.0	253
2943	[{4, 5}, {10, 11}]	{feats_n=s,feats_g=f} {pos_P,dep_dep}	0.9640342738634503	368.0	251
1609	[{105, 4}, {5}]	{feats_n=s,wp_▁l} {feats_g=f}	0.9618049959709911	373.0	255
1919	[{4}, {10}, {4}, {3, 4, 5, 15}]	{feats_n=s} {pos_P} {feats_n=s} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9605454201123668	317.0	217
187	[{3, 4}, {10}, {4, 5}]	{pos_NC,feats_n=s} {pos_P} {feats_n=s,feats_g=f}	0.9598825831702543	327.0	224
1401	[{105}, {4, 5}]	{wp_▁l} {feats_n=s,feats_g=f}	0.9592264302981466	372.0	255
1875	[{3}, {10}, {4}, {5}]	{pos_NC} {pos_P} {feats_n=s} {feats_g=f}	0.9591305332276691	353.0	242
1649	[{42, 131}, {42}]	{dep_mod,feats_n=p} {dep_mod}	0.9586030407948217	398.0	273
1293	[{80, 81}, {3}, {42, 131}]	{pos_DET,dep_det} {pos_NC} {dep_mod,feats_n=p}	0.9582016157358624	341.0	234
2229	[{3}, {42}, {42}]	{pos_NC} {dep_mod} {dep_mod}	0.9581213307240705	612.0	420
2792	[{5, 398}]	{feats_g=f,feats_t=K}	0.9577781947832613	319.0	219
1723	[{4}, {10}, {80, 81, 4}, {3, 4, 5, 15}]	{feats_n=s} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9575153083769965	316.0	217
1007	[{3, 19}, {42}, {42}]	{pos_NC,feats_g=m} {dep_mod} {dep_mod}	0.9572069341738392	329.0	226
1272	[{80}, {3}, {42, 131}]	{pos_DET} {pos_NC} {dep_mod,feats_n=p}	0.9569221801224134	342.0	235
1570	[{105, 4}, {4, 5}]	{feats_n=s,wp_▁l} {feats_n=s,feats_g=f}	0.956647864625302	371.0	255
524	[{9, 10, 12}, {80, 81, 4}, {5, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s,pos_DET,dep_det} {feats_g=f,dep_prep}	0.9555754704903341	311.0	214
46	[{4}, {9, 10, 12}, {5}]	{feats_n=s} {lemma_de,pos_P,wp_▁de} {feats_g=f}	0.9541892322395668	312.0	215
1417	[{3}]	{pos_NC}	0.9526544262959648	1175.0	811
700	[{4}, {10}, {4}, {4, 5, 15}]	{feats_n=s} {pos_P} {feats_n=s} {feats_n=s,feats_g=f,dep_prep}	0.9520857868964234	320.0	221
2909	[{9, 10}, {80, 81, 4}, {4, 5, 15}]	{lemma_de,pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f,dep_prep}	0.9510259274501734	337.0	233
2394	[{42, 3}]	{pos_NC,dep_mod}	0.9509922516101613	606.0	419
1046	[{5}, {10}, {4}, {3, 15}]	{feats_g=f} {pos_P} {feats_n=s} {pos_NC,dep_prep}	0.949771689497717	351.0	243
1902	[{398}, {10}]	{feats_t=K} {pos_P}	0.949771689497717	403.0	279
55	[{9, 10, 12}, {4}, {5, 15}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {feats_g=f,dep_prep}	0.949771689497717	312.0	216
56	[{9, 10, 12}, {80, 81, 4}, {4, 5}]	{lemma_de,pos_P,wp_▁de} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f}	0.949771689497717	312.0	216
311	[{9, 10}, {4}, {4, 5, 15}]	{lemma_de,pos_P} {feats_n=s} {feats_n=s,feats_g=f,dep_prep}	0.9497716894977168	338.0	234
539	[{23}, {4, 5}]	{wp_'} {feats_n=s,feats_g=f}	0.9495623503552224	504.0	349
2173	[{3, 19}, {153, 42}]	{pos_NC,feats_g=m} {dep_mod,pos_ADJ}	0.9495509663535157	478.0	331
2784	[{4}, {10}, {80, 81, 4}, {4, 5, 15}]	{feats_n=s} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f,dep_prep}	0.9491105188123721	319.0	221
2783	[{4}, {10}, {4}, {3, 5}]	{feats_n=s} {pos_P} {feats_n=s} {pos_NC,feats_g=f}	0.9491105188123721	319.0	221
2979	[{4}, {10, 11}, {15}]	{feats_n=s} {pos_P,dep_dep} {dep_prep}	0.9486562794102268	378.0	262
1662	[{4}, {10}, {4}, {3, 5, 15}]	{feats_n=s} {pos_P} {feats_n=s} {pos_NC,feats_g=f,dep_prep}	0.9461352507283209	318.0	221
48	[{4}, {10}, {5, 15}]	{feats_n=s} {pos_P} {feats_g=f,dep_prep}	0.9453948614355154	312.0	217
2524	[{23}, {5}]	{wp_'} {feats_g=f}	0.9448749495023688	536.0	373
672	[{5}, {10}, {4}, {3}]	{feats_g=f} {pos_P} {feats_n=s} {pos_NC}	0.9447022644674309	352.0	245
637	[{4}, {9, 10, 11}, {15}]	{feats_n=s} {lemma_de,pos_P,dep_dep} {dep_prep}	0.9443002836280248	326.0	227
2819	[{4}, {9, 10}, {4, 5}]	{feats_n=s} {lemma_de,pos_P} {feats_n=s,feats_g=f}	0.9440743998994596	313.0	218
838	[{19}, {10}, {80, 81}, {5}]	{feats_g=m} {pos_P} {pos_DET,dep_det} {feats_g=f}	0.943683409436834	310.0	216
2072	[{3, 4}, {10}, {5}]	{pos_NC,feats_n=s} {pos_P} {feats_g=f}	0.943524978357183	386.0	269
1920	[{4}, {10}, {80, 81, 4}, {3, 5, 15}]	{feats_n=s} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9431599826442697	317.0	221
2736	[{56, 55}]	{pos_PONCT,dep_ponct}	0.9428955143701316	1097.0	765
1701	[{5}, {10}, {80, 81, 4}, {3, 15}]	{feats_g=f} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,dep_prep}	0.9428280312464622	347.0	242
1803	[{9}, {3, 15}, {153, 42}]	{lemma_de} {pos_NC,dep_prep} {dep_mod,pos_ADJ}	0.942559821271092	334.0	233
1771	[{4}, {10}, {80, 81, 4}, {4, 5}]	{feats_n=s} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f}	0.941403656991129	325.0	227
604	[{9}, {3, 15}, {153}]	{lemma_de} {pos_NC,dep_prep} {pos_ADJ}	0.9413417632595716	335.0	234
33	[{398}, {10, 42}]	{feats_t=K} {pos_P,dep_mod}	0.9389967478072336	397.0	278
32	[{397, 398}, {10}]	{pos_VPP,feats_t=K} {pos_P}	0.9389967478072336	397.0	278
2895	[{3, 5}, {10, 11}, {15}]	{pos_NC,feats_g=f} {pos_P,dep_dep} {dep_prep}	0.9389366148130948	337.0	236
1197	[{3, 4, 5}, {9, 10, 12}]	{pos_NC,feats_n=s,feats_g=f} {lemma_de,pos_P,wp_▁de}	0.9385551071448871	344.0	241
2047	[{19, 131}, {131}]	{feats_g=m,feats_n=p} {feats_n=p}	0.9382792057872864	381.0	267
1047	[{5}, {10, 11}, {15}]	{feats_g=f} {pos_P,dep_dep} {dep_prep}	0.9381891079184765	351.0	246
1618	[{4}, {3}, {10}, {5}]	{feats_n=s} {pos_NC} {pos_P} {feats_g=f}	0.9381199811053378	331.0	232
721	[{4}, {10}, {4}, {5, 15}]	{feats_n=s} {pos_P} {feats_n=s} {feats_g=f,dep_prep}	0.9380821917808218	321.0	225
312	[{9, 10}, {80, 81, 4}, {5, 15}]	{lemma_de,pos_P} {feats_n=s,pos_DET,dep_det} {feats_g=f,dep_prep}	0.9377492630483786	338.0	237
243	[{9, 10}, {4}, {5, 15}]	{lemma_de,pos_P} {feats_n=s} {feats_g=f,dep_prep}	0.9365718890295843	339.0	238
1014	[{9, 10, 12}, {80, 81}, {3, 5, 15}]	{lemma_de,pos_P,wp_▁de} {pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9364881693648818	329.0	231
643	[{9, 10, 12}, {4}, {4, 5}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {feats_n=s,feats_g=f}	0.9360531195788718	326.0	229
1728	[{19}, {153, 42, 4}]	{feats_g=m} {feats_n=s,dep_mod,pos_ADJ}	0.9359496482784155	316.0	222
368	[{9, 10}, {80, 81, 4}, {4, 5}]	{lemma_de,pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f}	0.9358267492752799	343.0	241
500	[{3, 5}, {5}]	{pos_NC,feats_g=f} {feats_g=f}	0.9355657026889904	461.0	324
2825	[{9, 10, 12}, {80, 81, 4}, {5}]	{lemma_de,pos_P,wp_▁de} {feats_n=s,pos_DET,dep_det} {feats_g=f}	0.9354919053549191	313.0	220
2542	[{131}, {42}, {56, 55}]	{feats_n=p} {dep_mod} {pos_PONCT,dep_ponct}	0.9354043675130393	340.0	239
2625	[{397, 398}, {10, 42}]	{pos_VPP,feats_t=K} {pos_P,dep_mod}	0.9352653182335195	394.0	277
701	[{4}, {10}, {80, 81, 4}, {5, 15}]	{feats_n=s} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_g=f,dep_prep}	0.935159817351598	320.0	225
2682	[{3}, {42}, {5}]	{pos_NC} {dep_mod} {feats_g=f}	0.9345175372572633	388.0	273
1244	[{3, 131}, {153, 42}]	{pos_NC,feats_n=p} {dep_mod,pos_ADJ}	0.9344899320956157	496.0	349
1385	[{4}, {9, 10}, {5}]	{feats_n=s} {lemma_de,pos_P} {feats_g=f}	0.9335982432291121	372.0	262
236	[{4}, {73, 4}]	{feats_n=s} {feats_n=s,pos_V}	0.9326531781968246	339.0	239
65	[{42}, {25}]	{dep_mod} {lemma__}	0.9325031133250312	312.0	220
1883	[{80, 81, 4, 104}, {3, 4}, {42}]	{feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,feats_n=s} {dep_mod}	0.9321670242614293	353.0	249
2115	[{3, 4}, {10, 11}, {15}]	{pos_NC,feats_n=s} {pos_P,dep_dep} {dep_prep}	0.9317286894792304	350.0	247
2219	[{3, 5}, {42, 5}]	{pos_NC,feats_g=f} {feats_g=f,dep_mod}	0.9315068493150684	459.0	324
1218	[{4}, {3, 51}]	{feats_n=s} {pos_NC,dep_suj}	0.9311391008550153	422.0	298
1916	[{4}, {3, 4}, {10}, {5}]	{feats_n=s} {pos_NC,feats_n=s} {pos_P} {feats_g=f}	0.9305283757338552	317.0	224
2468	[{10}, {80, 81, 4, 104}, {3, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,dep_prep}	0.9303618891842159	474.0	335
2489	[{153}, {42}]	{pos_ADJ} {dep_mod}	0.9300774270399047	488.0	345
2523	[{19}, {153}]	{feats_g=m} {pos_ADJ}	0.9299165070300358	536.0	379
667	[{3, 4, 5}, {10}, {4}]	{pos_NC,feats_n=s,feats_g=f} {pos_P} {feats_n=s}	0.9295263244759862	352.0	249
2384	[{3, 4, 5}, {10}]	{pos_NC,feats_n=s,feats_g=f} {pos_P}	0.9291244788564622	520.0	368
214	[{9, 10, 12}, {4}, {5}]	{lemma_de,pos_P,wp_▁de} {feats_n=s} {feats_g=f}	0.9289419994170797	332.0	235
1529	[{4, 5}, {11}, {15}]	{feats_n=s,feats_g=f} {dep_dep} {dep_prep}	0.9287942492879424	428.0	303
237	[{4}, {10}, {4}, {4, 5}]	{feats_n=s} {pos_P} {feats_n=s} {feats_n=s,feats_g=f}	0.9287671232876712	339.0	240
970	[{3, 19, 15}, {153, 42}]	{pos_NC,dep_prep,feats_g=m} {dep_mod,pos_ADJ}	0.9286229271809661	322.0	228
2029	[{80, 81}, {3}, {42}, {42}]	{pos_DET,dep_det} {pos_NC} {dep_mod} {dep_mod}	0.9284285054640603	377.0	267
1314	[{3, 19}, {42, 19}]	{pos_NC,feats_g=m} {feats_g=m,dep_mod}	0.9282836422240128	408.0	289
638	[{4}, {10}, {80, 81, 4}, {5}]	{feats_n=s} {pos_P} {feats_n=s,pos_DET,dep_det} {feats_g=f}	0.927948763565202	326.0	231
2356	[{19}, {153, 4}]	{feats_g=m} {feats_n=s,pos_ADJ}	0.9277919665660552	333.0	236
2351	[{4}, {10, 11}, {3, 15}]	{feats_n=s} {pos_P,dep_dep} {pos_NC,dep_prep}	0.9277919665660552	333.0	236
2002	[{4}, {3, 51, 4}]	{feats_n=s} {pos_NC,feats_n=s,dep_suj}	0.9273500236183277	409.0	290
2551	[{19, 131}, {42}]	{feats_g=m,feats_n=p} {dep_mod}	0.926885624690543	468.0	332
1801	[{5}, {10}, {4}, {3, 4, 15}]	{feats_g=f} {pos_P} {feats_n=s} {pos_NC,feats_n=s,dep_prep}	0.926651638633605	334.0	237
1559	[{4, 5}, {10}]	{feats_n=s,feats_g=f} {pos_P}	0.9256550073148025	580.0	412
2023	[{3, 5}, {42}, {42}]	{pos_NC,feats_g=f} {dep_mod} {dep_mod}	0.9249642199959108	377.0	268
2391	[{10}, {4}, {3, 4, 5, 15}]	{pos_P} {feats_n=s} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9249202956942157	550.0	391
546	[{5}, {10}, {15}]	{feats_g=f} {pos_P} {dep_prep}	0.9245999769770922	502.0	357
1454	[{3, 19, 131}, {42}]	{pos_NC,feats_g=m,feats_n=p} {dep_mod}	0.9244540892445409	426.0	303
361	[{4}, {10}, {4}, {5}]	{feats_n=s} {pos_P} {feats_n=s} {feats_g=f}	0.9243206826858298	343.0	244
1405	[{4}, {3, 5}, {10}]	{feats_n=s} {pos_NC,feats_g=f} {pos_P}	0.9237332322131108	406.0	289
1549	[{131}, {19}, {42}]	{feats_n=p} {feats_g=m} {dep_mod}	0.923679060665362	413.0	294
1203	[{9, 10}, {80, 81, 4}, {5}]	{lemma_de,pos_P} {feats_n=s,pos_DET,dep_det} {feats_g=f}	0.9232317584568074	344.0	245
2459	[{10}, {80, 81, 4}, {3, 4, 5, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9229143923653906	546.0	389
2849	[{10}, {4}, {3, 5}]	{pos_P} {feats_n=s} {pos_NC,feats_g=f}	0.922535454263138	557.0	397
1922	[{4, 104, 80, 81, 19}, {3, 19}]	{feats_n=s,feats_g=m,pos_DET,dep_det,lemma_le} {pos_NC,feats_g=m}	0.92229361134683	317.0	226
1977	[{10}, {81, 4}, {3, 4, 5, 15}]	{pos_P} {feats_n=s,dep_det} {pos_NC,feats_n=s,feats_g=f,dep_prep}	0.9222339304531084	547.0	390
2478	[{3, 131}, {153, 42, 131}]	{pos_NC,feats_n=p} {dep_mod,feats_n=p,pos_ADJ}	0.9221516872702973	460.0	328
673	[{5}, {10}, {4, 5}]	{feats_g=f} {pos_P} {feats_n=s,feats_g=f}	0.9221197402172133	352.0	251
2516	[{10}, {4}, {4, 5, 15}]	{pos_P} {feats_n=s} {feats_n=s,feats_g=f,dep_prep}	0.9218864373104674	551.0	393
477	[{80, 81, 131}, {3}, {131}]	{pos_DET,dep_det,feats_n=p} {pos_NC} {feats_n=p}	0.9215634421113874	363.0	259
517	[{4}, {9, 10, 12}, {3, 15}]	{feats_n=s} {lemma_de,pos_P,wp_▁de} {pos_NC,dep_prep}	0.9211403184005924	311.0	222
1062	[{42}]	{dep_mod}	0.9210435740345564	1115.0	796
1985	[{80, 81, 4}, {3, 51}]	{feats_n=s,pos_DET,dep_det} {pos_NC,dep_suj}	0.9210142815505683	395.0	282
1365	[{4}, {10}, {4, 5}]	{feats_n=s} {pos_P} {feats_n=s,feats_g=f}	0.9209907292099073	416.0	297
2842	[{10}, {4}, {3, 5, 15}]	{pos_P} {feats_n=s} {pos_NC,feats_g=f,dep_prep}	0.9208791967150892	556.0	397
466	[{80, 131}, {3}, {131}]	{pos_DET,feats_n=p} {pos_NC} {feats_n=p}	0.9205479452054796	364.0	260
2647	[{19}, {153, 42}]	{feats_g=m} {dep_mod,pos_ADJ}	0.9205479452054794	518.0	370
1427	[{4, 5}, {9, 10, 12}]	{feats_n=s,feats_g=f} {lemma_de,pos_P,wp_▁de}	0.9200572480065425	375.0	268
2948	[{10}, {4, 104, 105, 80, 81, 23}, {3, 4, 15}]	{pos_P} {feats_n=s,wp_',pos_DET,dep_det,lemma_le,wp_▁l} {pos_NC,feats_n=s,dep_prep}	0.9200479191624564	368.0	263
1976	[{10}, {80, 81, 4}, {4, 5, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det} {feats_n=s,feats_g=f,dep_prep}	0.91987527589952	547.0	391
2080	[{42}, {10}, {15}]	{dep_mod} {pos_P} {dep_prep}	0.919594997022037	386.0	276
267	[{5}, {10}, {80, 81, 4}, {3, 4, 15}]	{feats_g=f} {pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_n=s,dep_prep}	0.9194334803807754	330.0	236
2917	[{10}, {81, 4}, {4, 5, 15}]	{pos_P} {feats_n=s,dep_det} {feats_n=s,feats_g=f,dep_prep}	0.9192060385798154	548.0	392
2508	[{10}, {80, 81, 4}, {3, 5, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9188833015432634	552.0	395
2812	[{3}, {153, 42, 19}]	{pos_NC} {feats_g=m,dep_mod,pos_ADJ}	0.9187866927592955	313.0	224
1249	[{3, 131}, {42, 131}]	{pos_NC,feats_n=p} {dep_mod,feats_n=p}	0.9184877856861834	535.0	383
957	[{3}, {42}, {10}]	{pos_NC} {dep_mod} {pos_P}	0.9183561643835616	419.0	300
1745	[{4}, {4}, {10}, {4}, {3}]	{feats_n=s} {feats_n=s} {pos_P} {feats_n=s} {pos_NC}	0.91828058573453	324.0	232
1167	[{10}, {81, 4}, {3, 5, 15}]	{pos_P} {feats_n=s,dep_det} {pos_NC,feats_g=f,dep_prep}	0.9182233291822333	553.0	396
479	[{131}, {19, 131}, {42}]	{feats_n=p} {feats_g=m,feats_n=p} {dep_mod}	0.9180189673340359	363.0	260
2850	[{10}, {4}, {5, 15}]	{pos_P} {feats_n=s} {feats_g=f,dep_prep}	0.9179112163971573	557.0	399
1569	[{80, 81, 4, 104}, {3}, {42}]	{feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC} {dep_mod}	0.9170872386445565	371.0	266
1831	[{4}, {5}, {10}]	{feats_n=s} {feats_g=f} {pos_P}	0.9169284906371749	456.0	327
1954	[{10}, {105}, {3}]	{pos_P} {wp_▁l} {pos_NC}	0.9167083291670834	382.0	274
1520	[{3, 4, 5}, {11}]	{pos_NC,feats_n=s,feats_g=f} {dep_dep}	0.9160519845451353	489.0	351
1166	[{10}, {80, 81, 4}, {5, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det} {feats_g=f,dep_prep}	0.915910424070943	553.0	397
38	[{3, 5}, {10}, {4}, {4}]	{pos_NC,feats_g=f} {pos_P} {feats_n=s} {feats_n=s}	0.9158512720156555	312.0	224
1809	[{4}]	{feats_n=s}	0.9157326691573267	1103.0	792
2253	[{10}, {80, 81, 4, 104}, {3, 4, 15}]	{pos_P} {feats_n=s,pos_DET,dep_det,lemma_le} {pos_NC,feats_n=s,dep_prep}	0.9157072022859064	454.0	326
2617	[{5}, {10}, {4}, {4}]	{feats_g=f} {pos_P} {feats_n=s} {feats_n=s}	0.9154363715571906	394.0	283
