	motifs_int	motifs_str	ARSCAN	CHISCO	DICEN	LADYSS	LTIE	CDPC	CRDP	ECONOMIX	LAPPS	MODALX	CEDCAC	CREA	ERO	LEGS	MODYCO	CEDIN	CREF	HAR	LEME	MONDESA	CEJEC	CRESPPA	IDHES	LESC	PRETECH	CEREG	CRPM	IREPH	LICAE	SOPHIAPOL	CEROS	CSLF	IRERP	LINP2	CHAD	CTAD	ISP	LIPO
{5} {5} {18} {5,24,27} {5}	[{5}, {5}, {18}, {24, 27, 5}, {5}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	-151.466040137718	inf	-37.8285370255742	-15.3712780664837	-44.7318010756609	-14.2362756689937	-36.340301442023	-inf	-154.218744810308	11.3953656311442	inf	inf	inf	-51.7024735241514	inf	inf	inf	-45.3722322080835	-26.4617973460923	-115.765011191817	inf	-135.925574610597	-165.495747806193	inf	inf	inf	-10.038317826741	inf	-61.5379867428221	inf	inf	-64.9425857112206	inf	inf	-36.2127913163635	inf	inf	inf
{5} {5} {18} {26}	[{5}, {5}, {18}, {26}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Gender=Fem}	-182.60478982853	inf	10.2070070750243	10.3744965634231	-53.9124220709941	10.1149697047188	-43.7977106346027	-inf	-185.924804413796	10.1613002998987	10.8858511844397	10.5116947194599	inf	-62.3148788714309	10.4932833719181	10.622630308247	10.665139064793	-54.6843855313062	10.5167092554737	-139.550704821577	10.1211921024751	-163.862524724806	-199.526444533322	10.1804386417575	inf	10.4190222446573	-12.0974548910066	inf	-74.1711490807793	inf	11.9340627579164	-78.2753858375701	10.388983949278	10.1820495040205	-43.6440195036291	10.473788306603	inf	inf
{5} {18} {5,24} {3,5,26}	[{5}, {18}, {24, 5}, {26, 3, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	-164.732985718488	inf	10.4427879305964	-16.7150741118113	-48.6439548314724	10.2387175698811	-39.5181816495094	-inf	-167.727337169173	10.331837100181	inf	11.4579091521228	inf	-56.224706614732	12.5627728465778	inf	inf	-49.3404320838623	-28.7755079702982	-125.899707234585	10.3874833788179	-147.828665579027	-179.994500553081	10.4163466582911	inf	10.9979219960738	-10.9158287336562	inf	-66.9212358443853	inf	inf	-70.6239343140365	10.6621985567846	10.6812134297011	-39.3795154505596	10.7387619307166	inf	inf
{5,24} {4,5} {4,5}	[{24, 5}, {4, 5}, {4, 5}]	{feats_Number=Sing,pos_DET} {feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing}	-66.6736208842681	inf	-16.6651617638269	-6.77279212536807	-19.7054079886978	-6.27274405882409	-16.0096936388954	-148.869739366432	-67.8839730083391	inf	-16.3654587130896	inf	inf	-22.7750411291452	-25.382253906276	-10.9323144678014	-22.7184481457755	-19.9874433994508	-11.658527448736	-50.9715606731828	-5.73597117069664	-59.8396167753595	-72.8419014781115	-16.5902264476087	inf	inf	-4.42318116101714	inf	-27.1057317792694	inf	-13.7100499101603	-28.6046752464806	inf	-13.8594379591095	-15.9535333294251	-6.14314825923889	inf	-5.92102834958278
{730} {4} {4}	[{730}, {4}, {4}]	{wp_▁de} {feats_Gender=Masc} {feats_Gender=Masc}	-173.606523139925	inf	inf	inf	-51.2600296208416	11.0481146559829	-41.6432099747078	-inf	-176.762549180261	11.4118390134584	inf	inf	inf	inf	inf	inf	-59.1014921245077	-51.9939884537068	inf	-132.677768599672	inf	-155.789746013766	-189.692202040657	inf	inf	inf	-11.5025850995049	inf	-70.5211561383391	inf	inf	-74.4232267953595	inf	-36.0485732960159	-41.4970832597246	inf	inf	inf
{5} {3} {18}	[{5}, {3}, {18}]	{feats_Number=Sing} {pos_NOUN} {pos_ADP}	-inf	inf	inf	6.54939047476223	-157.045696552495	6.13172252505517	2.84659644985348	4.44156427261709	-inf	inf	inf	inf	inf	8.55526204755233	inf	inf	inf	7.68807683774339	inf	0.576657019613306	inf	-1.45424303862542	-inf	inf	inf	inf	0.472602940754941	inf	-216.17626430524	inf	inf	inf	inf	inf	2.9446756902021	inf	inf	inf
{5} {3,5} {5}	[{5}, {3, 5}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing}	-inf	inf	10.4141238957888	5.50907500540775	-138.70402680114	10.2846279717677	7.4255353150509	1.27462814287679	-inf	10.4617330371272	inf	11.6981125639493	inf	5.53279199177309	11.3413506725749	inf	inf	10.3061975542965	11.1389921005584	0.867637175354517	10.499324533781	-0.631626544829325	-inf	10.3819876535075	inf	10.7037673780087	-31.0959808951142	inf	-190.908978030293	inf	inf	inf	10.8121283448101	10.56610490995	7.58608201297788	11.234273321978	inf	inf
{24,27} {3} {17,18}	[{24, 27}, {3}, {17, 18}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	-inf	inf	inf	6.97551442761778	-152.708968724485	4.42182318141385	2.07198598707281	5.26767085023181	-inf	inf	inf	inf	inf	10.0234839529076	inf	inf	inf	5.68776313318893	inf	0.787111826314093	inf	-0.434660984659474	-inf	inf	inf	inf	0.851939561745669	inf	-210.20151072138	inf	inf	8.89885107806791	inf	inf	2.15166875363876	inf	inf	inf
{5} {26} {18}	[{5}, {26}, {18}]	{feats_Number=Sing} {feats_Gender=Fem} {pos_ADP}	-282.334870589989	inf	10.2871031958039	10.680533576213	-83.278113178912	8.55098640353866	10.0761518544752	-inf	-287.475281883243	10.2381089651817	inf	10.5124456507232	inf	inf	10.4984637282829	10.8158924382112	10.8192948852474	inf	10.4862631209609	-215.697522003569	10.2769153063491	-253.320968656904	-308.537597159946	10.2696322601969	inf	10.5888173407061	-18.6812720777087	inf	-114.588352745427	inf	inf	10.9313249611268	10.5096039815904	10.2611556731455	10.1749391758479	10.3947477557515	inf	inf
{3} {17,18} {3}	[{3}, {17, 18}, {3}]	{pos_NOUN} {lemma_de,pos_ADP} {pos_NOUN}	-inf	7.7564976884058	inf	inf	-125.786496288165	inf	-102.168482821703	inf	-inf	7.68920178140404	inf	inf	inf	inf	inf	inf	inf	4.36955146991899	inf	5.41974898831047	inf	7.04586961556253	-inf	inf	inf	inf	7.22662197956114	inf	-173.117342658323	inf	inf	5.50427620298565	inf	inf	-101.809678868504	inf	inf	2.2368694539642
{3} {18} {24,27} {26}	[{3}, {18}, {24, 27}, {26}]	{pos_NOUN} {pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Fem}	-201.240081116494	inf	inf	inf	-59.4040241768599	inf	-48.2583693876589	-inf	-204.899847530249	inf	inf	inf	inf	-68.6631307112247	inf	inf	inf	inf	-35.1386792264851	-153.783174178782	inf	-180.580480009935	-219.893763890842	inf	inf	inf	-13.328989298269	inf	-81.7285287813472	inf	inf	inf	inf	inf	-48.089015574613	inf	inf	inf
{5} {3,5} {105}	[{5}, {3, 5}, {105}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {pos_PUNCT}	-241.207634029374	inf	10.4674372485441	10.9027313693453	-71.1752210664535	9.38051009580285	10.1850669650604	-inf	-245.596692164298	10.3135273438146	inf	inf	inf	inf	10.746750823712	11.578816453586	inf	inf	12.1664921368107	-184.301928997349	10.3811402674914	-216.432815516506	-263.579427153629	10.4237870904785	inf	10.8311432242281	-15.968292617468	inf	-97.9291397931066	inf	-49.510340866815	11.6335716149357	10.7449648555194	10.4477236523393	10.321644803338	10.6912496433397	inf	inf
{5} {4,5} {105}	[{5}, {4, 5}, {105}]	{feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing} {pos_PUNCT}	-217.4717270737	inf	inf	inf	-64.1856719811086	12.6080412116425	11.0499174942639	-inf	-221.42757140356	inf	inf	inf	inf	inf	inf	inf	-74.0063262913315	inf	inf	-166.17845703229	inf	-195.141359058019	-237.634849041669	inf	inf	inf	-14.4011957352308	inf	-88.3092366309025	inf	-44.6495741640146	inf	inf	inf	inf	inf	inf	inf
{5} {18} {23,24,25,27} {26}	[{5}, {18}, {24, 25, 27, 23}, {26}]	{feats_Number=Sing} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	-146.856980637768	inf	-36.6790686507379	11.3326868092998	-43.3724526199582	10.2344983047449	-35.2360752188242	-inf	-149.525755916267	10.4012286956963	inf	inf	inf	-50.1311590246388	-55.8722046134898	inf	inf	-43.99341088781	-25.6578340822973	-112.243921997155	10.3484858401528	-131.790227061588	-160.458861857661	10.4039395612545	inf	11.1099448736023	-9.7333944977235	inf	-59.6675286357209	inf	inf	-62.9685607772083	10.6785371768287	10.7241587318949	-35.1124413054851	10.9371056667865	inf	inf
{5,24} {5} {17,18,728,730}	[{24, 5}, {5}, {728, 17, 18, 730}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	-185.834037665636	inf	10.8680733369576	inf	-54.8641857452511	10.4405735897904	-44.5708077326499	-inf	-189.212913763214	10.5522819508091	inf	inf	inf	-63.4151001985852	inf	inf	inf	-55.649787155599	inf	-142.017127278975	10.5375500951023	-166.759587960872	-203.055758730528	10.7949925022036	inf	inf	-12.3109053500221	inf	-75.4809077409092	inf	inf	-79.6576946369376	inf	10.7683144949294	-44.4144021649363	inf	inf	inf
{5,24,27} {3,5} {11}	[{24, 27, 5}, {3, 5}, {11}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADJ}	-167.457777567286	inf	10.5261909146633	-16.991012408045	-49.4473185777073	10.3955933650188	-40.1707541344565	-inf	-170.501770039297	10.4962163548162	inf	inf	inf	-57.1533596627426	inf	inf	-57.0112798169409	-50.1553056718248	-29.2506181333889	-127.981084001451	10.5085623749664	-150.273291108941	-182.972344402601	10.4844675323308	inf	inf	-11.0960175990745	inf	-68.0267161524012	inf	inf	inf	11.0814145389148	10.607869170467	-40.0297969388834	inf	inf	inf
