	motifs_int	motifs_str	k	M	f	t	T	indice
{24,27} {4} {17,18}	[{24, 27}, {4}, {17, 18}]	{pos_DET,feats_PronType=Art} {feats_Gender=Masc} {lemma_de,pos_ADP}	311	92	4774	947	48978	inf
{18} {92} {3,26,92}	[{18}, {92}, {26, 3, 92}]	{pos_ADP} {feats_Number=Plur} {pos_NOUN,feats_Gender=Fem,feats_Number=Plur}	254	69	3602	947	48978	inf
{92} {18} {24,27} {3}	[{92}, {18}, {24, 27}, {3}]	{feats_Number=Plur} {pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN}	243	49	2572	947	48978	inf
{26} {18} {4}	[{26}, {18}, {4}]	{feats_Gender=Fem} {pos_ADP} {feats_Gender=Masc}	237	37	1944	947	48978	inf
{17,18} {4,5} {3}	[{17, 18}, {4, 5}, {3}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {pos_NOUN}	289	45	2325	947	48978	inf
{18} {23,24,25,27} {5,26}	[{18}, {24, 25, 27, 23}, {26, 5}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	456	251	12976	947	48978	inf
{92} {3} {18}	[{92}, {3}, {18}]	{feats_Number=Plur} {pos_NOUN} {pos_ADP}	305	109	5656	947	48978	inf
{24,27} {3} {18} {3}	[{24, 27}, {3}, {18}, {3}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {pos_NOUN}	312	110	5684	947	48978	inf
{17,18} {4,5,24} {3,4}	[{17, 18}, {24, 4, 5}, {3, 4}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Masc}	287	44	2300	947	48978	inf
{3} {17,18,728,730} {5,26}	[{3}, {728, 17, 18, 730}, {26, 5}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,feats_Gender=Fem}	302	81	4235	947	48978	inf
{18} {26} {5,26}	[{18}, {26}, {26, 5}]	{pos_ADP} {feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	426	216	11169	947	48978	inf
{17,18} {92} {3}	[{17, 18}, {92}, {3}]	{lemma_de,pos_ADP} {feats_Number=Plur} {pos_NOUN}	283	127	6582	947	48978	inf
{5} {18} {5} {3}	[{5}, {18}, {5}, {3}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	411	201	10400	947	48978	inf
{17,18,728,730} {24} {92}	[{728, 17, 18, 730}, {24}, {92}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {feats_Number=Plur}	278	131	6802	947	48978	inf
{24,27} {3} {17,18} {3}	[{24, 27}, {3}, {17, 18}, {3}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {pos_NOUN}	262	72	3727	947	48978	inf
{18} {4,5} {3,5}	[{18}, {4, 5}, {3, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	466	218	11279	947	48978	inf
{17,18,730} {5} {5}	[{17, 18, 730}, {5}, {5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing} {feats_Number=Sing}	559	368	19013	947	48978	inf
{5} {18} {24} {3,5}	[{5}, {18}, {24}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {pos_DET} {pos_NOUN,feats_Number=Sing}	404	198	10252	947	48978	inf
{17,18,728,730} {24} {3,92}	[{728, 17, 18, 730}, {24}, {3, 92}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {pos_NOUN,feats_Number=Plur}	249	95	4949	947	48978	inf
{24} {3} {11,26}	[{24}, {3}, {26, 11}]	{pos_DET} {pos_NOUN} {pos_ADJ,feats_Gender=Fem}	268	91	4748	947	48978	inf
{3} {18} {3,5,26}	[{3}, {18}, {26, 3, 5}]	{pos_NOUN} {pos_ADP} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	272	82	4266	947	48978	inf
{17,18} {5,24} {3,4}	[{17, 18}, {24, 5}, {3, 4}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Masc}	319	74	3852	947	48978	inf
{5} {3,26} {18}	[{5}, {26, 3}, {18}]	{feats_Number=Sing} {pos_NOUN,feats_Gender=Fem} {pos_ADP}	329	103	5325	947	48978	inf
{92} {18} {26}	[{92}, {18}, {26}]	{feats_Number=Plur} {pos_ADP} {feats_Gender=Fem}	265	69	3566	947	48978	inf
