	motifs_int	motifs_str	k	M	f	t	T	indice
{24} {92} {18}	[{24}, {92}, {18}]	{pos_DET} {feats_Number=Plur} {pos_ADP}	127	26	3592	367	48978	inf
{18} {23,24,25,27,92,880,881} {3,92}	[{18}, {880, 881, 23, 24, 25, 27, 92}, {3, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur,dep_les,wp_▁les} {pos_NOUN,feats_Number=Plur}	136	43	5791	367	48978	inf
{92} {3} {17,18}	[{92}, {3}, {17, 18}]	{feats_Number=Plur} {pos_NOUN} {lemma_de,pos_ADP}	117	11	1540	367	48978	inf
{23,24,25,27} {3,4} {18}	[{24, 25, 27, 23}, {3, 4}, {18}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_ADP}	93	37	4960	367	48978	inf
{24,27,92} {92} {92}	[{24, 27, 92}, {92}, {92}]	{pos_DET,feats_PronType=Art,feats_Number=Plur} {feats_Number=Plur} {feats_Number=Plur}	159	45	6115	367	48978	inf
{18} {5,26} {3,26}	[{18}, {26, 5}, {26, 3}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	120	48	6460	367	48978	inf
{3,4} {17,18} {3}	[{3, 4}, {17, 18}, {3}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP} {pos_NOUN}	103	17	2374	367	48978	inf
{4,5} {5} {105}	[{4, 5}, {5}, {105}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {pos_PUNCT}	98	29	3951	367	48978	inf
{18} {5,26} {3,5}	[{18}, {26, 5}, {3, 5}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {pos_NOUN,feats_Number=Sing}	122	48	6474	367	48978	inf
{23,24,25,27} {3} {18} {24}	[{24, 25, 27, 23}, {3}, {18}, {24}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {pos_DET}	98	30	4043	367	48978	inf
{4,5} {4,5} {105}	[{4, 5}, {4, 5}, {105}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing} {pos_PUNCT}	98	28	3840	367	48978	inf
{3} {18} {5,23,24,25,27} {5}	[{3}, {18}, {5, 23, 24, 25, 27}, {5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	105	53	7148	367	48978	inf
{3} {17,18,728,730} {26}	[{3}, {728, 17, 18, 730}, {26}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Gender=Fem}	137	40	5407	367	48978	inf
{17,18,728,730,878} {23,24,25,27} {4}	[{878, 17, 18, 728, 730}, {24, 25, 27, 23}, {4}]	{lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc}	128	65	8651	367	48978	inf
{18} {24,26} {3,26}	[{18}, {24, 26}, {26, 3}]	{pos_ADP} {pos_DET,feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	129	48	6394	367	48978	inf
{3} {18} {5,24} {5,26}	[{3}, {18}, {24, 5}, {26, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	99	37	4996	367	48978	inf
{23,24,25,27} {3} {5}	[{24, 25, 27, 23}, {3}, {5}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {feats_Number=Sing}	106	46	6228	367	48978	inf
{18} {24,27} {3} {11}	[{18}, {24, 27}, {3}, {11}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADJ}	120	39	5224	367	48978	inf
{17,18,730} {4} {4}	[{17, 18, 730}, {4}, {4}]	{lemma_de,pos_ADP,wp_▁de} {feats_Gender=Masc} {feats_Gender=Masc}	93	33	4394	367	48978	inf
{92} {18} {24} {3}	[{92}, {18}, {24}, {3}]	{feats_Number=Plur} {pos_ADP} {pos_DET} {pos_NOUN}	108	27	3611	367	48978	inf
{24} {3} {17,18} {3}	[{24}, {3}, {17, 18}, {3}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP} {pos_NOUN}	112	35	4746	367	48978	inf
{17,18,730} {24} {3,26}	[{17, 18, 730}, {24}, {26, 3}]	{lemma_de,pos_ADP,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Fem}	143	76	10128	367	48978	inf
{3} {17,18,728,730} {3,5}	[{3}, {728, 17, 18, 730}, {3, 5}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_NOUN,feats_Number=Sing}	108	24	3217	367	48978	inf
{23,24,25,27} {3} {18} {26}	[{24, 25, 27, 23}, {3}, {18}, {26}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Gender=Fem}	98	26	3466	367	48978	inf
{5} {18} {24} {5,26}	[{5}, {18}, {24}, {26, 5}]	{feats_Number=Sing} {pos_ADP} {pos_DET} {feats_Number=Sing,feats_Gender=Fem}	93	46	6198	367	48978	inf
{24} {3,26} {17,18}	[{24}, {26, 3}, {17, 18}]	{pos_DET} {pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP}	101	35	4770	367	48978	inf
{92} {17,18} {3}	[{92}, {17, 18}, {3}]	{feats_Number=Plur} {lemma_de,pos_ADP} {pos_NOUN}	128	9	1276	367	48978	inf
{26} {18} {23,24,25,27}	[{26}, {18}, {24, 25, 27, 23}]	{feats_Gender=Fem} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	104	41	5524	367	48978	inf
{24,92} {3,92} {11}	[{24, 92}, {3, 92}, {11}]	{pos_DET,feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {pos_ADJ}	119	18	2513	367	48978	inf
{24,27} {3} {17,18} {5}	[{24, 27}, {3}, {17, 18}, {5}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing}	124	55	7321	367	48978	inf
{3} {18} {92}	[{3}, {18}, {92}]	{pos_NOUN} {pos_ADP} {feats_Number=Plur}	113	30	4043	367	48978	inf
{24,92} {3} {92}	[{24, 92}, {3}, {92}]	{pos_DET,feats_Number=Plur} {pos_NOUN} {feats_Number=Plur}	145	34	4604	367	48978	inf
{3,4} {17,18} {5}	[{3, 4}, {17, 18}, {5}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing}	113	41	5523	367	48978	inf
{24} {3} {17,18} {3,5}	[{24}, {3}, {17, 18}, {3, 5}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP} {pos_NOUN,feats_Number=Sing}	95	12	1706	367	48978	inf
{24,27,92} {3,92} {18}	[{24, 27, 92}, {3, 92}, {18}]	{pos_DET,feats_PronType=Art,feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {pos_ADP}	114	16	2163	367	48978	inf
{18} {5,23,24,25,26,27,964} {5,26}	[{18}, {964, 5, 23, 24, 25, 26, 27}, {26, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_Gender=Fem,feats_PronType=Art,wp_▁la} {feats_Number=Sing,feats_Gender=Fem}	106	35	4725	367	48978	inf
{18} {4,5,23,24,25,27,43,44} {5}	[{18}, {4, 5, 43, 44, 23, 24, 25, 27}, {5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le} {feats_Number=Sing}	101	49	6565	367	48978	inf
{18} {23,24,25,27} {3,4,92}	[{18}, {24, 25, 27, 23}, {3, 4, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Plur}	102	12	1697	367	48978	inf
{18} {24,92} {3,26}	[{18}, {24, 92}, {26, 3}]	{pos_ADP} {pos_DET,feats_Number=Plur} {pos_NOUN,feats_Gender=Fem}	135	24	3261	367	48978	inf
{18,692,693,695} {24,27} {3}	[{18, 692, 693, 695}, {24, 27}, {3}]	{pos_ADP,lemma_à,feats_à,wp_▁à} {pos_DET,feats_PronType=Art} {pos_NOUN}	95	28	3728	367	48978	inf
{92} {3,92} {17,18}	[{92}, {3, 92}, {17, 18}]	{feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {lemma_de,pos_ADP}	115	11	1535	367	48978	inf
{5,24} {3,5} {18} {5}	[{24, 5}, {3, 5}, {18}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	105	49	6542	367	48978	inf
