	motifs_int	motifs_str	k	M	f	t	T	indice
{5,24} {5} {18}	[{24, 5}, {5}, {18}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_ADP}	441	336	13461	1223	48978	inf
{17,18,728,730} {23,24,25,27} {26}	[{728, 17, 18, 730}, {24, 25, 27, 23}, {26}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	352	248	9929	1223	48978	inf
{5} {3,5} {18} {5}	[{5}, {3, 5}, {18}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	324	186	7459	1223	48978	inf
{5} {18} {5,23,24,25,27} {5}	[{5}, {18}, {5, 23, 24, 25, 27}, {5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	330	190	7619	1223	48978	inf
{5,24,27} {3,5} {5}	[{24, 27, 5}, {3, 5}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {feats_Number=Sing}	324	199	7988	1223	48978	inf
{24} {26} {18}	[{24}, {26}, {18}]	{pos_DET} {feats_Gender=Fem} {pos_ADP}	359	201	8057	1223	48978	inf
{5} {17,18} {5} {5}	[{5}, {17, 18}, {5}, {5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	306	157	6298	1223	48978	inf
{5,24} {5} {105}	[{24, 5}, {5}, {105}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_PUNCT}	358	202	8092	1223	48978	inf
{3,26} {17,18} {5}	[{26, 3}, {17, 18}, {5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing}	340	140	5613	1223	48978	inf
{17,18,728,730} {24} {3,26}	[{728, 17, 18, 730}, {24}, {26, 3}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Fem}	372	252	10112	1223	48978	inf
{17,18} {5} {4}	[{17, 18}, {5}, {4}]	{lemma_de,pos_ADP} {feats_Number=Sing} {feats_Gender=Masc}	365	190	7608	1223	48978	inf
{5} {5} {5,11}	[{5}, {5}, {11, 5}]	{feats_Number=Sing} {feats_Number=Sing} {feats_Number=Sing,pos_ADJ}	324	185	7442	1223	48978	inf
{5} {18} {5,24}	[{5}, {18}, {24, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET}	422	317	12695	1223	48978	inf
{17,18} {24,27} {3,26}	[{17, 18}, {24, 27}, {26, 3}]	{lemma_de,pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem}	358	252	10101	1223	48978	inf
{5} {3,5} {17,18,728,730}	[{5}, {3, 5}, {728, 17, 18, 730}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	307	160	6416	1223	48978	inf
{17,18,728,730} {5} {4}	[{728, 17, 18, 730}, {5}, {4}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {feats_Gender=Masc}	325	162	6520	1223	48978	inf
{5,24} {3} {5}	[{24, 5}, {3}, {5}]	{feats_Number=Sing,pos_DET} {pos_NOUN} {feats_Number=Sing}	364	235	9404	1223	48978	inf
{18} {24,26} {26}	[{18}, {24, 26}, {26}]	{pos_ADP} {pos_DET,feats_Gender=Fem} {feats_Gender=Fem}	323	190	7637	1223	48978	inf
{17,18,730,878} {23,24,25,27} {4}	[{17, 18, 878, 730}, {24, 25, 27, 23}, {4}]	{lemma_de,pos_ADP,wp_▁de,dep_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc}	349	216	8664	1223	48978	inf
{4} {18} {24} {3}	[{4}, {18}, {24}, {3}]	{feats_Gender=Masc} {pos_ADP} {pos_DET} {pos_NOUN}	341	174	6989	1223	48978	inf
{5,24,27} {3} {5}	[{24, 27, 5}, {3}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {feats_Number=Sing}	324	199	7990	1223	48978	inf
{18} {4,5,23,24,25,27,43,44} {4,5}	[{18}, {4, 5, 43, 44, 23, 24, 25, 27}, {4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le} {feats_Gender=Masc,feats_Number=Sing}	317	163	6532	1223	48978	inf
{4,5} {4} {18}	[{4, 5}, {4}, {18}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc} {pos_ADP}	344	165	6629	1223	48978	inf
{24,27} {5} {17,18}	[{24, 27}, {5}, {17, 18}]	{pos_DET,feats_PronType=Art} {feats_Number=Sing} {lemma_de,pos_ADP}	321	180	7231	1223	48978	inf
{18} {5} {5} {105}	[{18}, {5}, {5}, {105}]	{pos_ADP} {feats_Number=Sing} {feats_Number=Sing} {pos_PUNCT}	338	169	6767	1223	48978	inf
{17,18,728,730} {23,24,25,27} {3,26}	[{728, 17, 18, 730}, {24, 25, 27, 23}, {26, 3}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem}	338	193	7743	1223	48978	inf
{24,27} {3,26} {18}	[{24, 27}, {26, 3}, {18}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem} {pos_ADP}	335	175	7035	1223	48978	inf
{4} {18} {24}	[{4}, {18}, {24}]	{feats_Gender=Masc} {pos_ADP} {pos_DET}	371	273	10949	1223	48978	inf
{4} {5} {18}	[{4}, {5}, {18}]	{feats_Gender=Masc} {feats_Number=Sing} {pos_ADP}	369	181	7257	1223	48978	inf
{5} {5} {17,18,728,730}	[{5}, {5}, {728, 17, 18, 730}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	369	268	10739	1223	48978	inf
{17,18,728,730} {24} {3,4}	[{728, 17, 18, 730}, {24}, {3, 4}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Masc}	316	194	7782	1223	48978	inf
