	motifs_int	motifs_str	k	M	f	t	T	indice
{17,18,730} {4,5,24} {4,5}	[{17, 18, 730}, {24, 4, 5}, {4, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Gender=Masc,feats_Number=Sing,pos_DET} {feats_Gender=Masc,feats_Number=Sing}	174	40	3468	566	48978	inf
{5} {5} {18} {5,23,24,25,27} {5}	[{5}, {5}, {18}, {5, 23, 24, 25, 27}, {5}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	174	39	3443	566	48978	inf
{4,5,24,27} {4,5} {4}	[{24, 27, 4, 5}, {4, 5}, {4}]	{feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc}	174	14	1240	566	48978	inf
{4,5} {18} {5} {5}	[{4, 5}, {18}, {5}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	174	42	3654	566	48978	inf
{4,5} {5} {18} {5}	[{4, 5}, {5}, {18}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	174	40	3540	566	48978	inf
{3} {18} {5,24} {3,5,26}	[{3}, {18}, {24, 5}, {26, 3, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	174	46	4038	566	48978	inf
{17,18,728,730} {5,24} {3,5}	[{728, 17, 18, 730}, {24, 5}, {3, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	243	157	13647	566	48978	inf
{17,18} {24} {3,4}	[{17, 18}, {24}, {3, 4}]	{lemma_de,pos_ADP} {pos_DET} {pos_NOUN,feats_Gender=Masc}	243	136	11761	566	48978	inf
{5} {17,18} {5}	[{5}, {17, 18}, {5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	243	144	12486	566	48978	inf
{5} {5} {18} {24}	[{5}, {5}, {18}, {24}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {pos_DET}	243	90	7848	566	48978	inf
