	motifs_int	motifs_str	k	M	f	t	T	indice
{5} {17,18} {5} {5}	[{5}, {17, 18}, {5}, {5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	210	85	6298	661	48978	inf
{5,24} {5} {11}	[{24, 5}, {5}, {11}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_ADJ}	212	85	6299	661	48978	inf
{18} {24,92} {4,92}	[{18}, {24, 92}, {4, 92}]	{pos_ADP} {pos_DET,feats_Number=Plur} {feats_Gender=Masc,feats_Number=Plur}	211	70	5212	661	48978	inf
{17,18} {4} {5}	[{17, 18}, {4}, {5}]	{lemma_de,pos_ADP} {feats_Gender=Masc} {feats_Number=Sing}	196	75	5593	661	48978	inf
{5,26} {18} {5}	[{26, 5}, {18}, {5}]	{feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing}	233	95	7083	661	48978	inf
{5,24,27} {4,5} {5}	[{24, 27, 5}, {4, 5}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing}	212	59	4419	661	48978	inf
{5,24} {3,5} {11}	[{24, 5}, {3, 5}, {11}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADJ}	208	83	6202	661	48978	inf
{4,5} {5} {730}	[{4, 5}, {5}, {730}]	{feats_Gender=Masc,feats_Number=Sing} {feats_Number=Sing} {wp_▁de}	165	15	1109	661	48978	inf
{5} {5} {17,18} {5}	[{5}, {5}, {17, 18}, {5}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	222	84	6256	661	48978	inf
{23,24,25,27} {3} {17,18}	[{24, 25, 27, 23}, {3}, {17, 18}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	290	156	11545	661	48978	inf
{18} {26} {5}	[{18}, {26}, {5}]	{pos_ADP} {feats_Gender=Fem} {feats_Number=Sing}	286	166	12316	661	48978	inf
{18} {4,5} {3,4,5}	[{18}, {4, 5}, {3, 4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	270	152	11267	661	48978	inf
{17,18,728,730} {5} {3,5}	[{728, 17, 18, 730}, {5}, {3, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	284	186	13778	661	48978	inf
{3,5} {18} {24}	[{3, 5}, {18}, {24}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_DET}	262	109	8106	661	48978	inf
{3} {18} {5,24,27} {5}	[{3}, {18}, {24, 27, 5}, {5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	282	146	10861	661	48978	inf
{18} {5,24} {5} {5}	[{18}, {24, 5}, {5}, {5}]	{pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing} {feats_Number=Sing}	220	82	6067	661	48978	inf
{17,18,730} {24} {3,4}	[{17, 18, 730}, {24}, {3, 4}]	{lemma_de,pos_ADP,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Masc}	225	130	9667	661	48978	inf
{23,24,25,27} {3} {18} {5}	[{24, 25, 27, 23}, {3}, {18}, {5}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	252	109	8127	661	48978	inf
{18} {92} {4,92}	[{18}, {92}, {4, 92}]	{pos_ADP} {feats_Number=Plur} {feats_Gender=Masc,feats_Number=Plur}	243	90	6706	661	48978	inf
{17,18,728,730} {5,23,24,25,27} {3,5}	[{728, 17, 18, 730}, {5, 23, 24, 25, 27}, {3, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	272	163	12108	661	48978	inf
{5} {5} {26}	[{5}, {5}, {26}]	{feats_Number=Sing} {feats_Number=Sing} {feats_Gender=Fem}	191	89	6589	661	48978	inf
{5} {5} {18} {5} {5}	[{5}, {5}, {18}, {5}, {5}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	220	100	7406	661	48978	inf
{5} {4,5} {4}	[{5}, {4, 5}, {4}]	{feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc}	235	58	4336	661	48978	inf
{3,5} {18} {3}	[{3, 5}, {18}, {3}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_NOUN}	197	79	5849	661	48978	inf
{5} {18} {5,26} {5,26}	[{5}, {18}, {26, 5}, {26, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	166	32	2421	661	48978	inf
{5,24,27} {3,5} {17,18} {5}	[{24, 27, 5}, {3, 5}, {17, 18}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	199	46	3455	661	48978	inf
{5} {17,18,728,730} {5}	[{5}, {728, 17, 18, 730}, {5}]	{feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	220	100	7432	661	48978	inf
{24} {3} {18} {5,24} {5}	[{24}, {3}, {18}, {24, 5}, {5}]	{pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	222	51	3842	661	48978	inf
{18} {24,26} {3,26}	[{18}, {24, 26}, {26, 3}]	{pos_ADP} {pos_DET,feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	242	86	6394	661	48978	inf
{5,24,27} {5} {17,18,728,730}	[{24, 27, 5}, {5}, {728, 17, 18, 730}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	219	70	5211	661	48978	inf
{5} {17,18} {24}	[{5}, {17, 18}, {24}]	{feats_Number=Sing} {lemma_de,pos_ADP} {pos_DET}	206	70	5227	661	48978	inf
{5} {4} {18} {5}	[{5}, {4}, {18}, {5}]	{feats_Number=Sing} {feats_Gender=Masc} {pos_ADP} {feats_Number=Sing}	194	56	4189	661	48978	inf
{3} {18} {5,24} {5,26}	[{3}, {18}, {24, 5}, {26, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	220	67	4996	661	48978	inf
{23,24,25,27} {3} {5}	[{24, 25, 27, 23}, {3}, {5}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {feats_Number=Sing}	202	84	6228	661	48978	inf
{18} {24,27} {3} {11}	[{18}, {24, 27}, {3}, {11}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADJ}	223	70	5224	661	48978	inf
{17,18,728,730} {5,24} {4,5}	[{728, 17, 18, 730}, {24, 5}, {4, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,pos_DET} {feats_Gender=Masc,feats_Number=Sing}	176	64	4755	661	48978	inf
{5} {5} {18} {24,27} {3}	[{5}, {5}, {18}, {24, 27}, {3}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN}	209	63	4717	661	48978	inf
{5,24,27} {3,5} {18} {24}	[{24, 27, 5}, {3, 5}, {18}, {24}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_DET}	190	39	2910	661	48978	inf
{18} {5,23,24,25,27} {3,5,26}	[{18}, {5, 23, 24, 25, 27}, {26, 3, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	284	159	11772	661	48978	inf
{82196} {5} {5}	[{82196}, {5}, {5}]	{wp_’} {feats_Number=Sing} {feats_Number=Sing}	180	23	1744	661	48978	inf
{730} {23,24,25,27,92,881} {92}	[{730}, {881, 23, 24, 25, 27, 92}, {92}]	{wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur,wp_▁les} {feats_Number=Plur}	169	63	4668	661	48978	inf
{24,27} {3,4} {11}	[{24, 27}, {3, 4}, {11}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_ADJ}	184	38	2866	661	48978	inf
{24,27} {3} {4,11}	[{24, 27}, {3}, {11, 4}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {feats_Gender=Masc,pos_ADJ}	182	38	2842	661	48978	inf
{24} {3} {18} {5,23,24,25,27} {5}	[{24}, {3}, {18}, {5, 23, 24, 25, 27}, {5}]	{pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	184	27	2064	661	48978	inf
{23,24,25,27} {26} {17,18}	[{24, 25, 27, 23}, {26}, {17, 18}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem} {lemma_de,pos_ADP}	173	39	2937	661	48978	inf
{18} {24,27} {3,4} {18}	[{18}, {24, 27}, {3, 4}, {18}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_ADP}	181	35	2638	661	48978	inf
{18} {24,27} {3} {17,18,728,730}	[{18}, {24, 27}, {3}, {728, 17, 18, 730}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de}	214	54	4060	661	48978	inf
{24,27} {3,4} {18}	[{24, 27}, {3, 4}, {18}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_ADP}	247	95	7066	661	48978	inf
{3,5} {17,18} {5}	[{3, 5}, {17, 18}, {5}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	241	132	9776	661	48978	inf
{17,18,728,730} {23,24,25,27} {4}	[{728, 17, 18, 730}, {24, 25, 27, 23}, {4}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc}	235	159	11784	661	48978	inf
{24} {3} {18} {5}	[{24}, {3}, {18}, {5}]	{pos_DET} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	301	181	13441	661	48978	inf
{24,92} {92} {92}	[{24, 92}, {92}, {92}]	{pos_DET,feats_Number=Plur} {feats_Number=Plur} {feats_Number=Plur}	267	110	8177	661	48978	inf
{18} {26} {3,26}	[{18}, {26}, {26, 3}]	{pos_ADP} {feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	245	89	6585	661	48978	inf
{17,18,730} {5,24} {4,5}	[{17, 18, 730}, {24, 5}, {4, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {feats_Gender=Masc,feats_Number=Sing}	177	64	4774	661	48978	inf
{3,5} {18} {23,24,25,27}	[{3, 5}, {18}, {24, 25, 27, 23}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	206	61	4558	661	48978	inf
{3,5} {18} {5,24,27} {5}	[{3, 5}, {18}, {24, 27, 5}, {5}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	215	71	5253	661	48978	inf
{5} {18} {24} {3}	[{5}, {18}, {24}, {3}]	{feats_Number=Sing} {pos_ADP} {pos_DET} {pos_NOUN}	295	180	13337	661	48978	inf
{18} {5,24,27} {3,4,5}	[{18}, {24, 27, 5}, {3, 4, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	292	173	12857	661	48978	inf
{5} {18} {24,27} {3}	[{5}, {18}, {24, 27}, {3}]	{feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN}	273	145	10779	661	48978	inf
{18} {5,26} {3,5,26}	[{18}, {26, 5}, {26, 3, 5}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	243	87	6451	661	48978	inf
{3,26} {18} {5} {3}	[{26, 3}, {18}, {5}, {3}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	182	19	1450	661	48978	inf
{5,24,27} {3,5} {11}	[{24, 27, 5}, {3, 5}, {11}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADJ}	203	66	4934	661	48978	inf
{5,24} {5} {17,18,728,730}	[{24, 5}, {5}, {728, 17, 18, 730}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	221	73	5443	661	48978	inf
{5} {4,5} {105}	[{5}, {4, 5}, {105}]	{feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing} {pos_PUNCT}	225	85	6305	661	48978	inf
{3} {18} {24,27} {26}	[{3}, {18}, {24, 27}, {26}]	{pos_NOUN} {pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Fem}	236	79	5865	661	48978	inf
{3} {17,18} {3}	[{3}, {17, 18}, {3}]	{pos_NOUN} {lemma_de,pos_ADP} {pos_NOUN}	238	156	11583	661	48978	inf
{24,27} {3} {17,18}	[{24, 27}, {3}, {17, 18}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	316	184	13677	661	48978	inf
{5} {3} {18}	[{5}, {3}, {18}]	{feats_Number=Sing} {pos_NOUN} {pos_ADP}	317	189	14003	661	48978	inf
{730} {4} {4}	[{730}, {4}, {4}]	{wp_▁de} {feats_Gender=Masc} {feats_Gender=Masc}	165	69	5105	661	48978	inf
{5,24} {4,5} {4,5}	[{24, 5}, {4, 5}, {4, 5}]	{feats_Number=Sing,pos_DET} {feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing}	199	27	2030	661	48978	inf
{5} {5} {18} {5,24,27} {5}	[{5}, {5}, {18}, {24, 27, 5}, {5}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	198	60	4486	661	48978	inf
{3,5} {18} {24,27} {5}	[{3, 5}, {18}, {24, 27}, {5}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art} {feats_Number=Sing}	215	71	5255	661	48978	inf
{26} {17,18} {5}	[{26}, {17, 18}, {5}]	{feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing}	211	98	7297	661	48978	inf
{5} {3,5} {18}	[{5}, {3, 5}, {18}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {pos_ADP}	316	188	13949	661	48978	inf
{5} {18} {5,24} {3,5}	[{5}, {18}, {24, 5}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	259	138	10251	661	48978	inf
{24,27} {4} {18}	[{24, 27}, {4}, {18}]	{pos_DET,feats_PronType=Art} {feats_Gender=Masc} {pos_ADP}	252	98	7259	661	48978	inf
{24} {4} {5}	[{24}, {4}, {5}]	{pos_DET} {feats_Gender=Masc} {feats_Number=Sing}	229	82	6121	661	48978	inf
{5,24} {5} {17,18}	[{24, 5}, {5}, {17, 18}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {lemma_de,pos_ADP}	266	100	7430	661	48978	inf
{5} {18} {5} {5,26}	[{5}, {18}, {5}, {26, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	222	92	6849	661	48978	inf
{5} {4,5} {4,5}	[{5}, {4, 5}, {4, 5}]	{feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing} {feats_Gender=Masc,feats_Number=Sing}	230	57	4272	661	48978	inf
{3} {18} {5,23,24,25,27}	[{3}, {18}, {5, 23, 24, 25, 27}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	256	97	7196	661	48978	inf
{24} {3} {5}	[{24}, {3}, {5}]	{pos_DET} {pos_NOUN} {feats_Number=Sing}	259	156	11544	661	48978	inf
{5} {18} {5,24} {5}	[{5}, {18}, {24, 5}, {5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	274	170	12610	661	48978	inf
{5} {18} {5,24,27}	[{5}, {18}, {24, 27, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	269	152	11272	661	48978	inf
{3} {18} {5,24} {5}	[{3}, {18}, {24, 5}, {5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	293	165	12235	661	48978	inf
{18} {92} {3,4,92}	[{18}, {92}, {3, 4, 92}]	{pos_ADP} {feats_Number=Plur} {pos_NOUN,feats_Gender=Masc,feats_Number=Plur}	223	73	5456	661	48978	inf
{17,18,730,878} {23,24,25,27} {4}	[{17, 18, 878, 730}, {24, 25, 27, 23}, {4}]	{lemma_de,pos_ADP,wp_▁de,dep_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc}	211	117	8664	661	48978	inf
{5} {18} {24} {5}	[{5}, {18}, {24}, {5}]	{feats_Number=Sing} {pos_ADP} {pos_DET} {feats_Number=Sing}	274	170	12615	661	48978	inf
{24,27} {3} {17,18,728,730} {5}	[{24, 27}, {3}, {728, 17, 18, 730}, {5}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	222	71	5277	661	48978	inf
{18,692} {24,27} {5}	[{18, 692}, {24, 27}, {5}]	{pos_ADP,lemma_à} {pos_DET,feats_PronType=Art} {feats_Number=Sing}	165	44	3302	661	48978	inf
{18} {24} {3} {17,18,728,730}	[{18}, {24}, {3}, {728, 17, 18, 730}]	{pos_ADP} {pos_DET} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de}	218	57	4271	661	48978	inf
{18} {23,24,25,27} {3} {18} {5}	[{18}, {24, 25, 27, 23}, {3}, {18}, {5}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	193	55	4078	661	48978	inf
{5,26} {18} {5,24}	[{26, 5}, {18}, {24, 5}]	{feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET}	188	44	3283	661	48978	inf
{24,27} {4} {730}	[{24, 27}, {4}, {730}]	{pos_DET,feats_PronType=Art} {feats_Gender=Masc} {wp_▁de}	188	26	1944	661	48978	inf
{3,26} {18} {24,27}	[{26, 3}, {18}, {24, 27}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {pos_DET,feats_PronType=Art}	217	49	3685	661	48978	inf
{3,5} {18} {24} {26}	[{3, 5}, {18}, {24}, {26}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_DET} {feats_Gender=Fem}	182	49	3649	661	48978	inf
{18} {24} {3} {18}	[{18}, {24}, {3}, {18}]	{pos_ADP} {pos_DET} {pos_NOUN} {pos_ADP}	295	154	11421	661	48978	inf
{5} {5,26} {26}	[{5}, {26, 5}, {26}]	{feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem} {feats_Gender=Fem}	166	59	4403	661	48978	inf
{5} {3,5} {730}	[{5}, {3, 5}, {730}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {wp_▁de}	226	86	6427	661	48978	inf
{24,92} {92} {11}	[{24, 92}, {92}, {11}]	{pos_DET,feats_Number=Plur} {feats_Number=Plur} {pos_ADJ}	175	34	2543	661	48978	inf
{24,27} {3} {11,92}	[{24, 27}, {3}, {11, 92}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADJ,feats_Number=Plur}	165	28	2134	661	48978	inf
{3} {18} {5} {3,26}	[{3}, {18}, {5}, {26, 3}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Gender=Fem}	210	63	4667	661	48978	inf
{17,18,728,730,878} {23,24,25,27,92,880,881} {92}	[{878, 17, 18, 728, 730}, {880, 881, 23, 24, 25, 27, 92}, {92}]	{lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur,dep_les,wp_▁les} {feats_Number=Plur}	169	63	4666	661	48978	inf
{92} {4} {92}	[{92}, {4}, {92}]	{feats_Number=Plur} {feats_Gender=Masc} {feats_Number=Plur}	180	40	2967	661	48978	inf
{92} {18} {5} {3,5}	[{92}, {18}, {5}, {3, 5}]	{feats_Number=Plur} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	190	16	1249	661	48978	inf
{24,27,92} {92} {11,92}	[{24, 27, 92}, {92}, {11, 92}]	{pos_DET,feats_PronType=Art,feats_Number=Plur} {feats_Number=Plur} {pos_ADJ,feats_Number=Plur}	166	28	2121	661	48978	inf
{5,23,24,25,27} {3,5} {730}	[{5, 23, 24, 25, 27}, {3, 5}, {730}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {wp_▁de}	184	46	3410	661	48978	inf
{5} {5} {18} {5,24,27} {3}	[{5}, {5}, {18}, {24, 27, 5}, {3}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	187	46	3462	661	48978	inf
{24,27} {3} {18} {5,24,27} {3}	[{24, 27}, {3}, {18}, {24, 27, 5}, {3}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	185	18	1370	661	48978	inf
{4} {18} {5,24,27} {3}	[{4}, {18}, {24, 27, 5}, {3}]	{feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	199	53	3937	661	48978	inf
{92} {92} {18} {24,27}	[{92}, {92}, {18}, {24, 27}]	{feats_Number=Plur} {feats_Number=Plur} {pos_ADP} {pos_DET,feats_PronType=Art}	168	9	726	661	48978	inf
{5,24,27} {3,5} {17,18,730}	[{24, 27, 5}, {3, 5}, {17, 18, 730}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de}	215	67	4977	661	48978	inf
{18} {24} {3} {4}	[{18}, {24}, {3}, {4}]	{pos_ADP} {pos_DET} {pos_NOUN} {feats_Gender=Masc}	165	7	550	661	48978	inf
{18} {26} {3}	[{18}, {26}, {3}]	{pos_ADP} {feats_Gender=Fem} {pos_NOUN}	246	89	6621	661	48978	inf
{26} {5,26} {18}	[{26}, {26, 5}, {18}]	{feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem} {pos_ADP}	205	60	4458	661	48978	inf
{18} {24,27,92} {26}	[{18}, {24, 27, 92}, {26}]	{pos_ADP} {pos_DET,feats_PronType=Art,feats_Number=Plur} {feats_Gender=Fem}	172	35	2642	661	48978	inf
{24,27} {3} {18} {5} {3}	[{24, 27}, {3}, {18}, {5}, {3}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	196	33	2494	661	48978	inf
{24,27} {4} {17,18,730}	[{24, 27}, {4}, {17, 18, 730}]	{pos_DET,feats_PronType=Art} {feats_Gender=Masc} {lemma_de,pos_ADP,wp_▁de}	187	26	1943	661	48978	inf
{23,24,25,27,92} {92} {92}	[{23, 24, 25, 27, 92}, {92}, {92}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur} {feats_Number=Plur} {feats_Number=Plur}	198	40	2978	661	48978	inf
{17,18} {4,5,24,27} {5}	[{17, 18}, {24, 27, 4, 5}, {5}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	176	58	4312	661	48978	inf
{5,23,24,25,27} {3,5} {17,18,730}	[{5, 23, 24, 25, 27}, {3, 5}, {17, 18, 730}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de}	184	46	3407	661	48978	inf
{3} {17,18,728,730} {3}	[{3}, {728, 17, 18, 730}, {3}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_NOUN}	199	74	5475	661	48978	inf
{26} {3,5} {18}	[{26}, {3, 5}, {18}]	{feats_Gender=Fem} {pos_NOUN,feats_Number=Sing} {pos_ADP}	176	27	2046	661	48978	inf
{5} {18} {5} {3,26}	[{5}, {18}, {5}, {26, 3}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Gender=Fem}	201	67	5008	661	48978	inf
{92} {18} {23,24,25,27} {3}	[{92}, {18}, {24, 25, 27, 23}, {3}]	{feats_Number=Plur} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	183	13	969	661	48978	inf
{5} {3} {5,11}	[{5}, {3}, {11, 5}]	{feats_Number=Sing} {pos_NOUN} {feats_Number=Sing,pos_ADJ}	215	90	6686	661	48978	inf
{18} {92} {3,26}	[{18}, {92}, {26, 3}]	{pos_ADP} {feats_Number=Plur} {pos_NOUN,feats_Gender=Fem}	186	52	3911	661	48978	inf
{18} {24,92} {26}	[{18}, {24, 92}, {26}]	{pos_ADP} {pos_DET,feats_Number=Plur} {feats_Gender=Fem}	191	56	4201	661	48978	inf
{92} {92} {18} {24} {3}	[{92}, {92}, {18}, {24}, {3}]	{feats_Number=Plur} {feats_Number=Plur} {pos_ADP} {pos_DET} {pos_NOUN}	166	12	926	661	48978	inf
{23,24,25,27} {3} {18} {5,24} {3}	[{24, 25, 27, 23}, {3}, {18}, {24, 5}, {3}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN}	175	21	1603	661	48978	inf
{5,24,27} {5} {730}	[{24, 27, 5}, {5}, {730}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing} {wp_▁de}	220	70	5221	661	48978	inf
{3,5} {18} {5} {3}	[{3, 5}, {18}, {5}, {3}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	213	66	4952	661	48978	inf
{24,27} {3} {730}	[{24, 27}, {3}, {730}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {wp_▁de}	277	141	10445	661	48978	inf
{5} {18} {23,24,25,27} {3,5}	[{5}, {18}, {24, 25, 27, 23}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	212	83	6207	661	48978	inf
