	motifs_int	motifs_str	k	M	f	t	T	indice
{17,18} {4,5,23,24,25,27,43,44} {5}	[{17, 18}, {4, 5, 43, 44, 23, 24, 25, 27}, {5}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le} {feats_Number=Sing}	0	56	3086	898	48978	-25.62435290713133
{17,18} {5,26} {5,26}	[{17, 18}, {26, 5}, {26, 5}]	{lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	0	56	3093	898	48978	-25.684433540406907
{18,692,695} {5,24,27} {5}	[{18, 692, 695}, {24, 27, 5}, {5}]	{pos_ADP,lemma_à,wp_▁à} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	0	56	3093	898	48978	-25.684433540406907
{23,24,25,27} {3} {18} {24} {3}	[{24, 25, 27, 23}, {3}, {18}, {24}, {3}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {pos_DET} {pos_NOUN}	0	56	3096	898	48978	-25.710185216951114
{24,25,27} {3} {18} {24} {3}	[{24, 25, 27}, {3}, {18}, {24}, {3}]	{pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {pos_DET} {pos_NOUN}	0	56	3098	898	48978	-25.72735394605065
{18,692,695} {24,27} {5}	[{18, 692, 695}, {24, 27}, {5}]	{pos_ADP,lemma_à,wp_▁à} {pos_DET,feats_PronType=Art} {feats_Number=Sing}	0	56	3101	898	48978	-25.75310845700727
{26} {18} {5} {5,26}	[{26}, {18}, {5}, {26, 5}]	{feats_Gender=Fem} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	0	57	3105	898	48978	-25.787450450837508
{5} {17,18} {5,24} {3,5}	[{5}, {17, 18}, {24, 5}, {3, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	0	57	3105	898	48978	-25.787450450837508
{17,18} {26} {5,26}	[{17, 18}, {26}, {26, 5}]	{lemma_de,pos_ADP} {feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	0	57	3106	898	48978	-25.796036421834067
{5,24} {5} {18} {5} {5}	[{24, 5}, {5}, {18}, {5}, {5}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	0	57	3125	898	48978	-25.959205797130554
{3} {18} {26} {26}	[{3}, {18}, {26}, {26}]	{pos_NOUN} {pos_ADP} {feats_Gender=Fem} {feats_Gender=Fem}	0	57	3125	898	48978	-25.959205797130554
{5} {5} {3,5}	[{5}, {5}, {3, 5}]	{feats_Number=Sing} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	0	57	3129	898	48978	-25.993565945568978
{17,18} {5,26} {26}	[{17, 18}, {26, 5}, {26}]	{lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Gender=Fem}	0	57	3139	898	48978	-26.079479563569173
{18,692,693,695} {5,24} {5}	[{18, 692, 693, 695}, {24, 5}, {5}]	{pos_ADP,lemma_à,feats_à,wp_▁à} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	0	57	3146	898	48978	-26.13963035967488
{3} {17,18,728,730} {5,23,24,25,27} {5}	[{3}, {728, 17, 18, 730}, {5, 23, 24, 25, 27}, {5}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	0	57	3147	898	48978	-26.14822408791754
{3} {17,18,730} {5,23,24,25,27} {5}	[{3}, {17, 18, 730}, {5, 23, 24, 25, 27}, {5}]	{pos_NOUN} {lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	0	57	3148	898	48978	-26.156818005552463
{944,945,946,948} {17,18,728,730,878} {4,5,23,24,25,27,43,44}	[{944, 945, 946, 948}, {878, 17, 18, 728, 730}, {4, 5, 43, 44, 23, 24, 25, 27}]	{lemma_du,pos_du,feats_du,wp_▁du} {lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le}	0	57	3151	898	48978	-26.182600894836074
{26} {18} {5} {26}	[{26}, {18}, {5}, {26}]	{feats_Gender=Fem} {pos_ADP} {feats_Number=Sing} {feats_Gender=Fem}	0	57	3152	898	48978	-26.1911955700906
{18,692,693,695} {24} {5}	[{18, 692, 693, 695}, {24}, {5}]	{pos_ADP,lemma_à,feats_à,wp_▁à} {pos_DET} {feats_Number=Sing}	0	57	3154	898	48978	-26.208385488826984
{3} {17,18} {5,23,24,25,27} {5}	[{3}, {17, 18}, {5, 23, 24, 25, 27}, {5}]	{pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	0	57	3157	898	48978	-26.234171787727426
