	motifs_int	motifs_str	k	M	f	t	T	indice
{730} {26} {3,26}	[{730}, {26}, {26, 3}]	{wp_▁de} {feats_Gender=Fem} {pos_NOUN,feats_Gender=Fem}	0	5	66	3803	48978	-2.318393116792269
{5} {5,26} {18} {5,24,27}	[{5}, {26, 5}, {18}, {24, 27, 5}]	{feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	0	5	66	3803	48978	-2.318393116792269
{24,27} {3,26} {18} {5} {5}	[{24, 27}, {26, 3}, {18}, {5}, {5}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	0	5	66	3803	48978	-2.318393116792269
{5,24,27} {3} {18} {3,5}	[{24, 27, 5}, {3}, {18}, {3, 5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {pos_NOUN,feats_Number=Sing}	0	5	66	3803	48978	-2.318393116792269
{5,24,27} {3,5} {17,18} {26}	[{24, 27, 5}, {3, 5}, {17, 18}, {26}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Gender=Fem}	0	5	66	3803	48978	-2.318393116792269
{5,24,27} {3,5,26} {17,18,728,730}	[{24, 27, 5}, {26, 3, 5}, {728, 17, 18, 730}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de}	0	5	66	3803	48978	-2.318393116792269
{5,26} {17,18} {5,24,27} {3,5}	[{26, 5}, {17, 18}, {24, 27, 5}, {3, 5}]	{feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	5	66	3803	48978	-2.318393116792269
{5,26} {18} {5,24} {5,26}	[{26, 5}, {18}, {24, 5}, {26, 5}]	{feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	0	5	66	3803	48978	-2.318393116792269
{3,26} {17,18,728,730} {5,23,24,25,27} {3,5}	[{26, 3}, {728, 17, 18, 730}, {5, 23, 24, 25, 27}, {3, 5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	5	66	3803	48978	-2.318393116792269
{5,24,26,27} {5,26} {5,26}	[{24, 26, 27, 5}, {26, 5}, {26, 5}]	{feats_Number=Sing,pos_DET,feats_Gender=Fem,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	0	5	66	3803	48978	-2.318393116792269
{26} {17,18,728,730} {5,24} {3,5,26}	[{26}, {728, 17, 18, 730}, {24, 5}, {26, 3, 5}]	{feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	5	67	3803	48978	-2.3535453386249796
{5,26} {17,18,728,730} {5} {5}	[{26, 5}, {728, 17, 18, 730}, {5}, {5}]	{feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {feats_Number=Sing}	0	5	67	3803	48978	-2.3535453386249796
{3,26} {17,18} {5} {5,26}	[{26, 3}, {17, 18}, {5}, {26, 5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	0	5	67	3803	48978	-2.3535453386249796
{3,26} {18} {5,23,24,25,27} {3,5,26}	[{26, 3}, {18}, {5, 23, 24, 25, 27}, {26, 3, 5}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	5	67	3803	48978	-2.3535453386249796
{5} {3,5} {17,18,728,730} {5,26}	[{5}, {3, 5}, {728, 17, 18, 730}, {26, 5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,feats_Gender=Fem}	0	5	67	3803	48978	-2.3535453386249796
{3,5} {18} {5,26} {5,26}	[{3, 5}, {18}, {26, 5}, {26, 5}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	0	5	67	3803	48978	-2.3535453386249796
{5} {3,5,26} {17,18} {5}	[{5}, {26, 3, 5}, {17, 18}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing}	0	5	67	3803	48978	-2.3535453386249796
{5} {5,26} {18} {24,27}	[{5}, {26, 5}, {18}, {24, 27}]	{feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {pos_DET,feats_PronType=Art}	0	5	67	3803	48978	-2.3535453386249796
{5} {26} {18} {5,24,27}	[{5}, {26}, {18}, {24, 27, 5}]	{feats_Number=Sing} {feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	0	5	67	3803	48978	-2.3535453386249796
{684} {24} {3,26}	[{684}, {24}, {26, 3}]	{pos_VERB} {pos_DET} {pos_NOUN,feats_Gender=Fem}	0	5	67	3803	48978	-2.3535453386249796
{3,5,26} {17,18} {24}	[{26, 3, 5}, {17, 18}, {24}]	{pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP} {pos_DET}	0	5	67	3803	48978	-2.3535453386249796
{5,26} {18} {24} {3,26}	[{26, 5}, {18}, {24}, {26, 3}]	{feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {pos_DET} {pos_NOUN,feats_Gender=Fem}	0	5	67	3803	48978	-2.3535453386249796
{18} {23,24,25,27} {3,26} {105}	[{18}, {24, 25, 27, 23}, {26, 3}, {105}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem} {pos_PUNCT}	0	5	67	3803	48978	-2.3535453386249796
{26} {17,18,728,730} {24} {3,26}	[{26}, {728, 17, 18, 730}, {24}, {26, 3}]	{feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Fem}	0	5	68	3803	48978	-2.388698309002034
{3,5,26} {18} {23,24,25,27} {3}	[{26, 3, 5}, {18}, {24, 25, 27, 23}, {3}]	{pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	0	5	68	3803	48978	-2.388698309002034
{3,26} {17,18} {5} {26}	[{26, 3}, {17, 18}, {5}, {26}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Gender=Fem}	0	5	68	3803	48978	-2.388698309002034
{5} {5,26} {18} {5,24} {5}	[{5}, {26, 5}, {18}, {24, 5}, {5}]	{feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	0	5	68	3803	48978	-2.388698309002034
{5} {26} {18} {24,27}	[{5}, {26}, {18}, {24, 27}]	{feats_Number=Sing} {feats_Gender=Fem} {pos_ADP} {pos_DET,feats_PronType=Art}	0	5	68	3803	48978	-2.388698309002034
{18} {24,27} {3,26} {18} {5}	[{18}, {24, 27}, {26, 3}, {18}, {5}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing}	0	5	68	3803	48978	-2.388698309002034
{5,26} {18} {24} {26}	[{26, 5}, {18}, {24}, {26}]	{feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {pos_DET} {feats_Gender=Fem}	0	5	68	3803	48978	-2.388698309002034
{17,18} {5,24,26,27} {3,5,26}	[{17, 18}, {24, 26, 27, 5}, {26, 3, 5}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	5	68	3803	48978	-2.388698309002034
{18} {5} {3,5,26} {105}	[{18}, {5}, {26, 3, 5}, {105}]	{pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {pos_PUNCT}	0	5	68	3803	48978	-2.388698309002034
{5,23,24,25,27} {3,5,26} {18} {5}	[{5, 23, 24, 25, 27}, {26, 3, 5}, {18}, {5}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing}	0	5	68	3803	48978	-2.388698309002034
{18} {5,24,27} {3,5,26} {18}	[{18}, {24, 27, 5}, {26, 3, 5}, {18}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {pos_ADP}	0	5	68	3803	48978	-2.388698309002034
{18} {23,24,25,27} {3,26} {17,18}	[{18}, {24, 25, 27, 23}, {26, 3}, {17, 18}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP}	0	5	68	3803	48978	-2.388698309002034
{684} {24,27} {26}	[{684}, {24, 27}, {26}]	{pos_VERB} {pos_DET,feats_PronType=Art} {feats_Gender=Fem}	0	5	68	3803	48978	-2.388698309002034
{18} {23,24,25,27} {26} {105}	[{18}, {24, 25, 27, 23}, {26}, {105}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem} {pos_PUNCT}	0	5	68	3803	48978	-2.388698309002034
{18} {24,27} {3,26} {105}	[{18}, {24, 27}, {26, 3}, {105}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem} {pos_PUNCT}	0	5	69	3803	48978	-2.423852028100387
{3,5,26} {17,18} {5} {5}	[{26, 3, 5}, {17, 18}, {5}, {5}]	{pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	0	5	69	3803	48978	-2.423852028100387
{5,26} {17,18} {5,24} {3,5}	[{26, 5}, {17, 18}, {24, 5}, {3, 5}]	{feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	0	5	69	3803	48978	-2.423852028100387
{3,26} {18} {23,24,25,27} {3,26}	[{26, 3}, {18}, {24, 25, 27, 23}, {26, 3}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem}	0	5	69	3803	48978	-2.423852028100387
{3,26} {17,18,728,730} {5,23,24,25,27} {5}	[{26, 3}, {728, 17, 18, 730}, {5, 23, 24, 25, 27}, {5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	0	5	69	3803	48978	-2.423852028100387
{3,26} {17,18,728,730} {5,24} {3,5}	[{26, 3}, {728, 17, 18, 730}, {24, 5}, {3, 5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	0	5	69	3803	48978	-2.423852028100387
{3,26} {17,18,728,730} {5,23,24,25,27}	[{26, 3}, {728, 17, 18, 730}, {5, 23, 24, 25, 27}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	0	5	70	3803	48978	-2.459006495793642
{3} {17,18} {5,26} {5}	[{3}, {17, 18}, {26, 5}, {5}]	{pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing}	0	5	70	3803	48978	-2.459006495793642
{5,26} {17,18} {24} {3}	[{26, 5}, {17, 18}, {24}, {3}]	{feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP} {pos_DET} {pos_NOUN}	0	5	70	3803	48978	-2.459006495793642
{18} {24,27} {26} {105}	[{18}, {24, 27}, {26}, {105}]	{pos_ADP} {pos_DET,feats_PronType=Art} {feats_Gender=Fem} {pos_PUNCT}	0	5	70	3803	48978	-2.459006495793642
{5,26} {17,18} {5,24,27} {5}	[{26, 5}, {17, 18}, {24, 27, 5}, {5}]	{feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	0	5	70	3803	48978	-2.459006495793642
{5,24} {3,5,26} {105}	[{24, 5}, {26, 3, 5}, {105}]	{feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {pos_PUNCT}	0	5	70	3803	48978	-2.459006495793642
{5} {5,26} {18} {5,24}	[{5}, {26, 5}, {18}, {24, 5}]	{feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET}	0	5	70	3803	48978	-2.459006495793642
{3,5,26} {18} {5,23,24,25,27} {5}	[{26, 3, 5}, {18}, {5, 23, 24, 25, 27}, {5}]	{pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	0	5	70	3803	48978	-2.459006495793642
{3,5,26} {18} {5,24,27} {3,5}	[{26, 3, 5}, {18}, {24, 27, 5}, {3, 5}]	{pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	0	5	70	3803	48978	-2.459006495793642
{3,26} {17,18,728,730} {5} {3,5}	[{26, 3}, {728, 17, 18, 730}, {5}, {3, 5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	0	5	70	3803	48978	-2.459006495793642
{3,26} {18} {5,24,27} {3,5,26}	[{26, 3}, {18}, {24, 27, 5}, {26, 3, 5}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	5	70	3803	48978	-2.459006495793642
{5,26} {18} {5} {5,26}	[{26, 5}, {18}, {5}, {26, 5}]	{feats_Number=Sing,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	0	5	70	3803	48978	-2.459006495793642
{17,18} {5,24,26} {3,5,26}	[{17, 18}, {24, 26, 5}, {26, 3, 5}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_Gender=Fem} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	5	70	3803	48978	-2.459006495793642
{5,26} {17,18} {5,24,27}	[{26, 5}, {17, 18}, {24, 27, 5}]	{feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	0	5	71	3803	48978	-2.4941617121829167
{18} {24,27} {3,26} {17,18}	[{18}, {24, 27}, {26, 3}, {17, 18}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP}	0	5	71	3803	48978	-2.4941617121829167
{3,26} {17,18,728,730} {5,26}	[{26, 3}, {728, 17, 18, 730}, {26, 5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,feats_Gender=Fem}	0	5	71	3803	48978	-2.4941617121829167
{26} {17,18,728,730} {5} {5,26}	[{26}, {728, 17, 18, 730}, {5}, {26, 5}]	{feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {feats_Number=Sing,feats_Gender=Fem}	0	5	71	3803	48978	-2.4941617121829167
{3,26} {18} {5,24} {3,5,26}	[{26, 3}, {18}, {24, 5}, {26, 3, 5}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	5	71	3803	48978	-2.4941617121829167
{5} {3,5} {17,18,728,730} {26}	[{5}, {3, 5}, {728, 17, 18, 730}, {26}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Gender=Fem}	0	5	71	3803	48978	-2.4941617121829167
{26} {17,18} {5,24,27} {3,5,26}	[{26}, {17, 18}, {24, 27, 5}, {26, 3, 5}]	{feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	0	5	71	3803	48978	-2.4941617121829167
