	motifs_int	motifs_str	k	M	f	t	T	indice
{3} {18} {24,27} {3}	[{3}, {18}, {24, 27}, {3}]	{pos_NOUN} {pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN}	2066	1574	10346	7451	48978	inf
{730} {5,23,24,25,27} {3}	[{730}, {5, 23, 24, 25, 27}, {3}]	{wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	2126	1848	12150	7451	48978	inf
{5} {18} {5,24,27}	[{5}, {18}, {24, 27, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	1976	1715	11272	7451	48978	inf
{5} {18} {5,24} {3,5}	[{5}, {18}, {24, 5}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	1904	1559	10251	7451	48978	inf
{5} {18} {24,27} {3}	[{5}, {18}, {24, 27}, {3}]	{feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN}	2038	1640	10779	7451	48978	inf
{3} {17,18} {3}	[{3}, {17, 18}, {3}]	{pos_NOUN} {lemma_de,pos_ADP} {pos_NOUN}	2029	1762	11583	7451	48978	inf
{3} {18} {3,5}	[{3}, {18}, {3, 5}]	{pos_NOUN} {pos_ADP} {pos_NOUN,feats_Number=Sing}	1889	1452	9545	7451	48978	inf
{5} {3} {17,18}	[{5}, {3}, {17, 18}]	{feats_Number=Sing} {pos_NOUN} {lemma_de,pos_ADP}	1919	1540	10123	7451	48978	inf
{17,18,728,730} {24} {3,26}	[{728, 17, 18, 730}, {24}, {26, 3}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Fem}	1874	1538	10112	7451	48978	inf
{23,24,25,27} {5} {18}	[{24, 25, 27, 23}, {5}, {18}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {pos_ADP}	1871	1566	10294	7451	48978	inf
{730} {23,24,25,27} {26}	[{730}, {24, 25, 27, 23}, {26}]	{wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	1864	1513	9946	7451	48978	inf
{17,18} {5,23,24,25,27} {3,5}	[{17, 18}, {5, 23, 24, 25, 27}, {3, 5}]	{lemma_de,pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	2135	1855	12195	7451	48978	inf
{3,5} {17,18} {5}	[{3, 5}, {17, 18}, {5}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	1909	1487	9776	7451	48978	inf
{730} {5,23,24,25,27} {3,5}	[{730}, {5, 23, 24, 25, 27}, {3, 5}]	{wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	2126	1847	12145	7451	48978	inf
{24,27} {3} {17,18,728,730}	[{24, 27}, {3}, {728, 17, 18, 730}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de}	1906	1587	10431	7451	48978	inf
{24} {3} {730}	[{24}, {3}, {730}]	{pos_DET} {pos_NOUN} {wp_▁de}	1959	1642	10796	7451	48978	inf
{24,25,27} {3} {17,18}	[{24, 25, 27}, {3}, {17, 18}]	{pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	2057	1757	11548	7451	48978	inf
{24,27} {3} {730}	[{24, 27}, {3}, {730}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {wp_▁de}	1908	1589	10445	7451	48978	inf
{18} {5,24,27} {3,5,26}	[{18}, {24, 27, 5}, {26, 3, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	2248	2017	13258	7451	48978	inf
{5} {18} {5,24,27} {5}	[{5}, {18}, {24, 27, 5}, {5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	1957	1703	11193	7451	48978	inf
{17,18} {24,27} {3,4}	[{17, 18}, {24, 27}, {3, 4}]	{lemma_de,pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	1884	1463	9618	7451	48978	inf
{5} {5} {17,18,730}	[{5}, {5}, {17, 18, 730}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP,wp_▁de}	1905	1636	10756	7451	48978	inf
{5} {18} {24,25,27} {3}	[{5}, {18}, {24, 25, 27}, {3}]	{feats_Number=Sing} {pos_ADP} {pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	1876	1449	9527	7451	48978	inf
{730} {24} {3,26}	[{730}, {24}, {26, 3}]	{wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Fem}	1874	1541	10130	7451	48978	inf
{5} {18} {24,27} {5}	[{5}, {18}, {24, 27}, {5}]	{feats_Number=Sing} {pos_ADP} {pos_DET,feats_PronType=Art} {feats_Number=Sing}	1957	1703	11197	7451	48978	inf
{17,18} {23,24,25,27} {3,5}	[{17, 18}, {24, 25, 27, 23}, {3, 5}]	{lemma_de,pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	2135	1855	12196	7451	48978	inf
{5} {18} {23,24,25,27} {3}	[{5}, {18}, {24, 25, 27, 23}, {3}]	{feats_Number=Sing} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	1876	1449	9526	7451	48978	inf
{18} {24} {3} {18}	[{18}, {24}, {3}, {18}]	{pos_ADP} {pos_DET} {pos_NOUN} {pos_ADP}	2044	1737	11421	7451	48978	inf
{18} {5,23,24,25,27} {3,5,26}	[{18}, {5, 23, 24, 25, 27}, {26, 3, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	2153	1791	11772	7451	48978	inf
{5} {5} {730}	[{5}, {5}, {730}]	{feats_Number=Sing} {feats_Number=Sing} {wp_▁de}	1908	1639	10777	7451	48978	inf
{17,18} {24,27} {3,26}	[{17, 18}, {24, 27}, {26, 3}]	{lemma_de,pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem}	1868	1536	10101	7451	48978	inf
{17,18,728,730} {5,23,24,25,27} {3}	[{728, 17, 18, 730}, {5, 23, 24, 25, 27}, {3}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	2123	1843	12113	7451	48978	inf
{17,18,730} {23,24,25,27} {3,5}	[{17, 18, 730}, {24, 25, 27, 23}, {3, 5}]	{lemma_de,pos_ADP,wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	2126	1847	12144	7451	48978	inf
{17,18,728,730} {23,24,25,27} {3,5}	[{728, 17, 18, 730}, {24, 25, 27, 23}, {3, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	2123	1842	12109	7451	48978	inf
{23,24,25,27} {3} {17,18}	[{24, 25, 27, 23}, {3}, {17, 18}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	2057	1756	11545	7451	48978	inf
{5} {18} {24} {3,5}	[{5}, {18}, {24}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {pos_DET} {pos_NOUN,feats_Number=Sing}	1904	1559	10252	7451	48978	inf
{17,18,728,730} {5,23,24,25,27} {3,5}	[{728, 17, 18, 730}, {5, 23, 24, 25, 27}, {3, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	2123	1842	12108	7451	48978	inf
{5} {18} {5} {3}	[{5}, {18}, {5}, {3}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	1942	1582	10400	7451	48978	inf
{18} {24,27} {3,5,26}	[{18}, {24, 27}, {26, 3, 5}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	2248	2017	13260	7451	48978	inf
{17,18,730} {5,23,24,25,27} {3,5}	[{17, 18, 730}, {5, 23, 24, 25, 27}, {3, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	2126	1847	12143	7451	48978	inf
{18} {26} {5,26}	[{18}, {26}, {26, 5}]	{pos_ADP} {feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	1966	1699	11169	7451	48978	inf
{18} {5,26} {26}	[{18}, {26, 5}, {26}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Gender=Fem}	1983	1709	11238	7451	48978	inf
{3} {18} {5,24,27} {5}	[{3}, {18}, {24, 27, 5}, {5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {feats_Number=Sing}	1951	1652	10861	7451	48978	inf
{17,18,730} {24} {3,4}	[{17, 18, 730}, {24}, {3, 4}]	{lemma_de,pos_ADP,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Masc}	1863	1470	9667	7451	48978	inf
{17,18,730} {5,23,24,25,27} {3}	[{17, 18, 730}, {5, 23, 24, 25, 27}, {3}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	2126	1848	12148	7451	48978	inf
{3} {17,18} {26}	[{3}, {17, 18}, {26}]	{pos_NOUN} {lemma_de,pos_ADP} {feats_Gender=Fem}	1992	1685	11076	7451	48978	inf
{5} {18} {26}	[{5}, {18}, {26}]	{feats_Number=Sing} {pos_ADP} {feats_Gender=Fem}	1999	1721	11311	7451	48978	inf
{17,18,730} {24} {3,26}	[{17, 18, 730}, {24}, {26, 3}]	{lemma_de,pos_ADP,wp_▁de} {pos_DET} {pos_NOUN,feats_Gender=Fem}	1874	1541	10128	7451	48978	inf
{5} {18} {5} {3,5}	[{5}, {18}, {5}, {3, 5}]	{feats_Number=Sing} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	1937	1580	10386	7451	48978	inf
{18} {5,26} {5,26}	[{18}, {26, 5}, {26, 5}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	1965	1695	11145	7451	48978	inf
{17,18} {23,24,25,27} {26}	[{17, 18}, {24, 25, 27, 23}, {26}]	{lemma_de,pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	1865	1550	10193	7451	48978	inf
{24,27} {3} {17,18,730}	[{24, 27}, {3}, {17, 18, 730}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de}	1908	1588	10439	7451	48978	inf
{5,23,24,25,27} {5} {18}	[{5, 23, 24, 25, 27}, {5}, {18}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {pos_ADP}	1871	1565	10288	7451	48978	inf
{5} {5} {17,18,728,730}	[{5}, {5}, {728, 17, 18, 730}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	1903	1634	10739	7451	48978	inf
{3} {18} {5,24} {3}	[{3}, {18}, {24, 5}, {3}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN}	1891	1497	9841	7451	48978	inf
{3} {18} {23,24,25,27} {3}	[{3}, {18}, {24, 25, 27, 23}, {3}]	{pos_NOUN} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	1898	1351	8881	7451	48978	inf
{4} {18} {24,27}	[{4}, {18}, {24, 27}]	{feats_Gender=Masc} {pos_ADP} {pos_DET,feats_PronType=Art}	1888	1360	8941	7451	48978	inf
{18} {23,24,25,27} {3} {18}	[{18}, {24, 25, 27, 23}, {3}, {18}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP}	1868	1445	9497	7451	48978	inf
{5} {17,18} {5}	[{5}, {17, 18}, {5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing}	2126	1899	12486	7451	48978	inf
{17,18} {5,23,24,25,27} {3}	[{17, 18}, {5, 23, 24, 25, 27}, {3}]	{lemma_de,pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	2135	1856	12201	7451	48978	inf
{3} {18} {5} {3}	[{3}, {18}, {5}, {3}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	1945	1526	10035	7451	48978	inf
{3} {18} {5,26}	[{3}, {18}, {26, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	2121	1865	12259	7451	48978	inf
{3,26} {18} {5}	[{26, 3}, {18}, {5}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Number=Sing}	1903	1574	10351	7451	48978	inf
{3} {18} {5,24,27}	[{3}, {18}, {24, 27, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art}	1967	1664	10938	7451	48978	inf
{3} {18} {5} {3,5}	[{3}, {18}, {5}, {3, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	1936	1523	10014	7451	48978	inf
{24} {3} {17,18,730}	[{24}, {3}, {17, 18, 730}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP,wp_▁de}	1959	1641	10788	7451	48978	inf
{5} {5} {18,730}	[{5}, {5}, {730, 18}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP,wp_▁de}	1905	1636	10758	7451	48978	inf
{4} {18} {24}	[{4}, {18}, {24}]	{feats_Gender=Masc} {pos_ADP} {pos_DET}	1971	1665	10949	7451	48978	11.905022901026351
{18} {23} {5,26}	[{18}, {23}, {26, 5}]	{pos_ADP} {lemma_le} {feats_Number=Sing,feats_Gender=Fem}	2206	1974	12977	7451	48978	11.62969027313869
{5} {3,5} {17,18}	[{5}, {3, 5}, {17, 18}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP}	1912	1536	10099	7451	48978	11.391144284163955
{4} {4} {18}	[{4}, {4}, {18}]	{feats_Gender=Masc} {feats_Gender=Masc} {pos_ADP}	1939	1591	10457	7451	48978	11.316240308670094
{18} {5,23,24,25,27} {3,4}	[{18}, {5, 23, 24, 25, 27}, {3, 4}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	1988	1719	11302	7451	48978	11.236786170503082
{3} {18} {5,24} {3,5}	[{3}, {18}, {24, 5}, {3, 5}]	{pos_NOUN} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	1891	1497	9840	7451	48978	11.172863110172543
{3} {18} {23,24,25,27}	[{3}, {18}, {24, 25, 27, 23}]	{pos_NOUN} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	2013	1758	11555	7451	48978	10.976957604945003
{24} {3} {17,18,728,730}	[{24}, {3}, {728, 17, 18, 730}]	{pos_DET} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de}	1957	1640	10780	7451	48978	10.915219280962534
{18} {5,23,24,25,27} {5,26}	[{18}, {5, 23, 24, 25, 27}, {26, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	2206	1974	12974	7451	48978	10.838919359960384
{5,24,25,27} {5} {18}	[{24, 25, 27, 5}, {5}, {18}]	{feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing} {pos_ADP}	1871	1566	10292	7451	48978	10.827559521306997
{3} {18} {24,27} {5}	[{3}, {18}, {24, 27}, {5}]	{pos_NOUN} {pos_ADP} {pos_DET,feats_PronType=Art} {feats_Number=Sing}	1951	1652	10863	7451	48978	10.820383965689109
{3,4} {18} {5}	[{3, 4}, {18}, {5}]	{pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing}	2083	1851	12169	7451	48978	10.792724860035316
{18} {5,23,24,25,27} {3,4,5}	[{18}, {5, 23, 24, 25, 27}, {3, 4, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	1988	1718	11291	7451	48978	10.690991570892646
{18} {24,27} {3} {18}	[{18}, {24, 27}, {3}, {18}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP}	1990	1557	10233	7451	48978	10.68355712238295
{18} {23,24,25,27} {3,4,5}	[{18}, {24, 25, 27, 23}, {3, 4, 5}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	1988	1718	11292	7451	48978	10.67949965114239
{18} {5,24,25,27} {3,4,5}	[{18}, {24, 25, 27, 5}, {3, 4, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	1988	1718	11292	7451	48978	10.67949965114239
{4} {17,18} {5}	[{4}, {17, 18}, {5}]	{feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing}	1921	1488	9785	7451	48978	10.67465375641886
{18} {5,26} {5}	[{18}, {26, 5}, {5}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Number=Sing}	2044	1760	11568	7451	48978	10.673877126166934
{18} {5,24,25,27} {5,26}	[{18}, {24, 25, 27, 5}, {26, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	2206	1974	12976	7451	48978	10.60439992019167
{18} {23,24,25,27} {5,26}	[{18}, {24, 25, 27, 23}, {26, 5}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem}	2206	1974	12976	7451	48978	10.60439992019167
{17,18,728,730} {23,24,25,27} {26}	[{728, 17, 18, 730}, {24, 25, 27, 23}, {26}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	1864	1510	9929	7451	48978	10.595764390278068
{17,18,730} {23,24,25,27} {26}	[{17, 18, 730}, {24, 25, 27, 23}, {26}]	{lemma_de,pos_ADP,wp_▁de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	1864	1513	9944	7451	48978	10.521196007713725
{18} {5,24,27} {3,26}	[{18}, {24, 27, 5}, {26, 3}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Fem}	2248	2017	13259	7451	48978	10.3479644517109
{17,18} {24,25,27} {26}	[{17, 18}, {24, 25, 27}, {26}]	{lemma_de,pos_ADP} {pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Fem}	1865	1583	10410	7451	48978	10.31946506788608
{18} {23,24,25,27} {3,5,26}	[{18}, {24, 25, 27, 23}, {26, 3, 5}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	2153	1791	11774	7451	48978	10.283803241670812
{18} {5,24,25,27} {3,5,26}	[{18}, {24, 25, 27, 5}, {26, 3, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	2153	1791	11774	7451	48978	10.283803241670812
{18} {23,24,25,27,92,881} {3}	[{18}, {881, 23, 24, 25, 27, 92}, {3}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur,wp_▁les} {pos_NOUN}	1876	1664	10941	7451	48978	10.18674700028385
{18} {23,24,25,27,92} {3,92}	[{18}, {23, 24, 25, 27, 92}, {3, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur} {pos_NOUN,feats_Number=Plur}	1877	1665	10947	7451	48978	10.071879714852217
{18} {23,24,25,27,92,881} {3,92}	[{18}, {881, 23, 24, 25, 27, 92}, {3, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur,wp_▁les} {pos_NOUN,feats_Number=Plur}	1876	1664	10940	7451	48978	10.014925277844762
{18} {23,24,25,27,92} {3}	[{18}, {23, 24, 25, 27, 92}, {3}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,feats_Number=Plur} {pos_NOUN}	1877	1665	10948	7451	48978	9.928788845660053
{18} {23,24,25,27} {3,92}	[{18}, {24, 25, 27, 23}, {3, 92}]	{pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Plur}	1877	1666	10950	7451	48978	9.77660737348387
{5,24,27} {3,5} {18}	[{24, 27, 5}, {3, 5}, {18}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADP}	2009	1801	11841	7451	48978	9.18410713950818
{3} {18} {24} {3}	[{3}, {18}, {24}, {3}]	{pos_NOUN} {pos_ADP} {pos_DET} {pos_NOUN}	2165	1952	12833	7451	48978	9.16255469878264
{24,27} {3,5} {18}	[{24, 27}, {3, 5}, {18}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {pos_ADP}	2009	1802	11847	7451	48978	9.110536036002838
{5,24,27} {3} {18}	[{24, 27, 5}, {3}, {18}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP}	2009	1802	11848	7451	48978	9.078921382336468
{18} {4,5} {3}	[{18}, {4, 5}, {3}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {pos_NOUN}	1902	1720	11307	7451	48978	7.464585626188653
{18} {4} {3,4,5}	[{18}, {4}, {3, 4, 5}]	{pos_ADP} {feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	1896	1715	11272	7451	48978	7.430454896678259
{18} {4} {3,5}	[{18}, {4}, {3, 5}]	{pos_ADP} {feats_Gender=Masc} {pos_NOUN,feats_Number=Sing}	1897	1716	11284	7451	48978	7.367068230292556
{18} {4,5} {3,4,5}	[{18}, {4, 5}, {3, 4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	1893	1714	11267	7451	48978	7.274504818130961
{18} {4,5} {3,4}	[{18}, {4, 5}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {pos_NOUN,feats_Gender=Masc}	1895	1716	11284	7451	48978	7.226965948942869
{18} {4,5} {3,5}	[{18}, {4, 5}, {3, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	1894	1716	11279	7451	48978	7.212383606396681
{18} {4} {3,4}	[{18}, {4}, {3, 4}]	{pos_ADP} {feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc}	1924	1749	11497	7451	48978	6.916376979123825
{18} {26} {5}	[{18}, {26}, {5}]	{pos_ADP} {feats_Gender=Fem} {feats_Number=Sing}	2052	1873	12316	7451	48978	6.876321412299773
{5} {18} {23,24,25,27}	[{5}, {18}, {24, 25, 27, 23}]	{feats_Number=Sing} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	1999	1823	11985	7451	48978	6.805233466175443
{5} {18} {23}	[{5}, {18}, {23}]	{feats_Number=Sing} {pos_ADP} {lemma_le}	1999	1823	11986	7451	48978	6.794711701218993
{5} {18} {24,25,27}	[{5}, {18}, {24, 25, 27}]	{feats_Number=Sing} {pos_ADP} {pos_DET,feats_Definite=Def,feats_PronType=Art}	1999	1823	11986	7451	48978	6.794711701218993
{18} {4,5,24} {3,4,5}	[{18}, {24, 4, 5}, {3, 4, 5}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	1867	1696	11150	7451	48978	6.753315350575006
{18} {4,24} {3,4,5}	[{18}, {24, 4}, {3, 4, 5}]	{pos_ADP} {feats_Gender=Masc,pos_DET} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	1867	1696	11151	7451	48978	6.7428820805994185
{18} {4,5,24} {3,4}	[{18}, {24, 4, 5}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET} {pos_NOUN,feats_Gender=Masc}	1867	1698	11161	7451	48978	6.63719641773867
{18} {4,5,24} {3}	[{18}, {24, 4, 5}, {3}]	{pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET} {pos_NOUN}	1867	1698	11162	7451	48978	6.626613979973251
{18} {4,24} {3,4}	[{18}, {24, 4}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,pos_DET} {pos_NOUN,feats_Gender=Masc}	1883	1715	11274	7451	48978	6.519497638194631
{18} {4,24} {3}	[{18}, {24, 4}, {3}]	{pos_ADP} {feats_Gender=Masc,pos_DET} {pos_NOUN}	1883	1715	11275	7451	48978	6.509084770795229
{17,18} {24} {3,4}	[{17, 18}, {24}, {3, 4}]	{lemma_de,pos_ADP} {pos_DET} {pos_NOUN,feats_Gender=Masc}	1958	1789	11761	7451	48978	6.422437977836917
{18} {26} {26}	[{18}, {26}, {26}]	{pos_ADP} {feats_Gender=Fem} {feats_Gender=Fem}	2077	1916	12594	7451	48978	5.715904739876194
{18} {5,24,27} {3,4,5}	[{18}, {24, 27, 5}, {3, 4, 5}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	2111	1956	12857	7451	48978	5.307043280394428
{18} {24,27} {3,4,5}	[{18}, {24, 27}, {3, 4, 5}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	2111	1956	12858	7451	48978	5.298200193449433
{24,27} {3} {17,18}	[{24, 27}, {3}, {17, 18}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	2238	2081	13677	7451	48978	5.267670850231814
{18} {5,24,27} {3,4}	[{18}, {24, 27, 5}, {3, 4}]	{pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc}	2111	1958	12870	7451	48978	5.192797186323336
