	motifs_int	motifs_str	k	M	f	t	T	indice
{730} {92} {3,4,92}	[{730}, {92}, {3, 4, 92}]	{wp_▁de} {feats_Number=Plur} {pos_NOUN,feats_Gender=Masc,feats_Number=Plur}	93	4	656	333	48978	inf
{18} {5,23,24,25,26,27} {3,5,26}	[{18}, {5, 23, 24, 25, 26, 27}, {26, 3, 5}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_Gender=Fem,feats_PronType=Art} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	93	23	3449	333	48978	inf
{18} {3} {105}	[{18}, {3}, {105}]	{pos_ADP} {pos_NOUN} {pos_PUNCT}	105	7	1155	333	48978	inf
{24,92} {3,92} {17,18}	[{24, 92}, {3, 92}, {17, 18}]	{pos_DET,feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {lemma_de,pos_ADP}	96	4	636	333	48978	inf
{26} {18} {5} {3}	[{26}, {18}, {5}, {3}]	{feats_Gender=Fem} {pos_ADP} {feats_Number=Sing} {pos_NOUN}	124	36	5388	333	48978	inf
{92} {3,92} {17,18} {5}	[{92}, {3, 92}, {17, 18}, {5}]	{feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {lemma_de,pos_ADP} {feats_Number=Sing}	98	3	448	333	48978	inf
{3} {17,18,728,730} {3,26}	[{3}, {728, 17, 18, 730}, {26, 3}]	{pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_NOUN,feats_Gender=Fem}	103	12	1777	333	48978	inf
{92} {3} {17,18} {5}	[{92}, {3}, {17, 18}, {5}]	{feats_Number=Plur} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing}	98	3	449	333	48978	inf
{5} {17,18,728,730} {26}	[{5}, {728, 17, 18, 730}, {26}]	{feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Gender=Fem}	96	21	3173	333	48978	inf
{17,18,730} {5} {3,26}	[{17, 18, 730}, {5}, {26, 3}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Gender=Fem}	130	26	3877	333	48978	inf
{24} {4} {92}	[{24}, {4}, {92}]	{pos_DET} {feats_Gender=Masc} {feats_Number=Plur}	89	10	1554	333	48978	inf
{5} {105} {5}	[{5}, {105}, {5}]	{feats_Number=Sing} {pos_PUNCT} {feats_Number=Sing}	98	8	1280	333	48978	inf
{92} {92} {17,18,728,730}	[{92}, {92}, {728, 17, 18, 730}]	{feats_Number=Plur} {feats_Number=Plur} {lemma_de,pos_ADP,feats_de,wp_▁de}	103	9	1337	333	48978	inf
{92} {92} {26,92}	[{92}, {92}, {26, 92}]	{feats_Number=Plur} {feats_Number=Plur} {feats_Gender=Fem,feats_Number=Plur}	88	11	1734	333	48978	inf
{17,18,730} {5} {3}	[{17, 18, 730}, {5}, {3}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing} {pos_NOUN}	186	94	13836	333	48978	inf
{18} {4} {3}	[{18}, {4}, {3}]	{pos_ADP} {feats_Gender=Masc} {pos_NOUN}	152	83	12196	333	48978	inf
{18} {92} {3}	[{18}, {92}, {3}]	{pos_ADP} {feats_Number=Plur} {pos_NOUN}	178	102	15030	333	48978	inf
{17,18,730} {5,23,24,25,27} {3,5}	[{17, 18, 730}, {5, 23, 24, 25, 27}, {3, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	175	82	12143	333	48978	inf
{18} {26} {5,26}	[{18}, {26}, {26, 5}]	{pos_ADP} {feats_Gender=Fem} {feats_Number=Sing,feats_Gender=Fem}	133	76	11169	333	48978	inf
{17,18,728,730,878} {23,24,25,27} {92}	[{878, 17, 18, 728, 730}, {24, 25, 27, 23}, {92}]	{lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Plur}	110	31	4669	333	48978	inf
{17,18,728,730,878} {92} {92}	[{878, 17, 18, 728, 730}, {92}, {92}]	{lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {feats_Number=Plur} {feats_Number=Plur}	110	31	4673	333	48978	inf
{18} {5,26} {26}	[{18}, {26, 5}, {26}]	{pos_ADP} {feats_Number=Sing,feats_Gender=Fem} {feats_Gender=Fem}	133	76	11238	333	48978	inf
{17,18,730} {5,24} {3,5}	[{17, 18, 730}, {24, 5}, {3, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	185	93	13679	333	48978	inf
{17,18} {5,24} {3}	[{17, 18}, {24, 5}, {3}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN}	192	106	15690	333	48978	inf
{17,18} {5,24,27} {3}	[{17, 18}, {24, 27, 5}, {3}]	{lemma_de,pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN}	182	102	15096	333	48978	inf
{17,18,730} {5,23,24,25,27} {3}	[{17, 18, 730}, {5, 23, 24, 25, 27}, {3}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	175	82	12148	333	48978	inf
{18} {4,24} {3,4}	[{18}, {24, 4}, {3, 4}]	{pos_ADP} {feats_Gender=Masc,pos_DET} {pos_NOUN,feats_Gender=Masc}	149	76	11274	333	48978	inf
{5,24,27} {3,5} {730}	[{24, 27, 5}, {3, 5}, {730}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {wp_▁de}	126	33	4981	333	48978	inf
{17,18,730} {5,24} {3}	[{17, 18, 730}, {24, 5}, {3}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN}	185	93	13684	333	48978	inf
{24,27} {3} {17,18} {5,26}	[{24, 27}, {3}, {17, 18}, {26, 5}]	{pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	92	13	1956	333	48978	inf
{3,26} {17,18} {26}	[{26, 3}, {17, 18}, {26}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP} {feats_Gender=Fem}	94	3	585	333	48978	inf
{5,24,27} {3} {17,18} {5}	[{24, 27, 5}, {3}, {17, 18}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing}	112	23	3460	333	48978	inf
{3} {17,18} {5} {26}	[{3}, {17, 18}, {5}, {26}]	{pos_NOUN} {lemma_de,pos_ADP} {feats_Number=Sing} {feats_Gender=Fem}	121	22	3331	333	48978	inf
{5} {4} {4}	[{5}, {4}, {4}]	{feats_Number=Sing} {feats_Gender=Masc} {feats_Gender=Masc}	103	29	4354	333	48978	inf
{5,24,27} {3} {18} {5}	[{24, 27, 5}, {3}, {18}, {5}]	{feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing}	134	38	5594	333	48978	inf
{5,24} {5} {93}	[{24, 5}, {5}, {93}]	{feats_Number=Sing,pos_DET} {feats_Number=Sing} {feats_Person=3}	97	7	1058	333	48978	inf
{4} {5} {18} {5}	[{4}, {5}, {18}, {5}]	{feats_Gender=Masc} {feats_Number=Sing} {pos_ADP} {feats_Number=Sing}	101	24	3567	333	48978	inf
{5} {5} {91,93,94,95}	[{5}, {5}, {91, 93, 94, 95}]	{feats_Number=Sing} {feats_Number=Sing} {feats_Mood=Ind,feats_Person=3,feats_Tense=Pres,feats_VerbForm=Fin}	84	6	940	333	48978	inf
{3,5} {18} {3,5}	[{3, 5}, {18}, {3, 5}]	{pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_NOUN,feats_Number=Sing}	113	17	2516	333	48978	inf
{5} {17,18} {3,5}	[{5}, {17, 18}, {3, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {pos_NOUN,feats_Number=Sing}	99	4	693	333	48978	inf
{4,5} {18} {5,24}	[{4, 5}, {18}, {24, 5}]	{feats_Gender=Masc,feats_Number=Sing} {pos_ADP} {feats_Number=Sing,pos_DET}	93	17	2593	333	48978	inf
{5} {3,4} {18}	[{5}, {3, 4}, {18}]	{feats_Number=Sing} {pos_NOUN,feats_Gender=Masc} {pos_ADP}	121	34	5009	333	48978	inf
{5} {3,5} {17,18,728,730} {5}	[{5}, {3, 5}, {728, 17, 18, 730}, {5}]	{feats_Number=Sing} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	109	17	2543	333	48978	inf
{5} {17,18,728,730} {5,24}	[{5}, {728, 17, 18, 730}, {24, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,pos_DET}	98	19	2884	333	48978	inf
{5,23,24,25,27} {3} {17,18}	[{5, 23, 24, 25, 27}, {3}, {17, 18}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP}	124	37	5451	333	48978	inf
{3,5} {17,18} {5,26}	[{3, 5}, {17, 18}, {26, 5}]	{pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,feats_Gender=Fem}	98	13	2017	333	48978	inf
{4,5} {17,18,728,730} {5}	[{4, 5}, {728, 17, 18, 730}, {5}]	{feats_Gender=Masc,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	85	3	494	333	48978	inf
{5} {5} {18} {3,5}	[{5}, {5}, {18}, {3, 5}]	{feats_Number=Sing} {feats_Number=Sing} {pos_ADP} {pos_NOUN,feats_Number=Sing}	102	11	1656	333	48978	inf
{5} {5} {17,18} {26}	[{5}, {5}, {17, 18}, {26}]	{feats_Number=Sing} {feats_Number=Sing} {lemma_de,pos_ADP} {feats_Gender=Fem}	93	18	2664	333	48978	inf
{944,945,946,948} {17,18,728,730,878} {4,5,23,24,25,27,43,44} {5}	[{944, 945, 946, 948}, {878, 17, 18, 728, 730}, {4, 5, 43, 44, 23, 24, 25, 27}, {5}]	{lemma_du,pos_du,feats_du,wp_▁du} {lemma_de,pos_ADP,feats_de,wp_▁de,dep_de} {feats_Gender=Masc,feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,dep_le,wp_▁le} {feats_Number=Sing}	97	20	3062	333	48978	inf
{92} {3,92} {105}	[{92}, {3, 92}, {105}]	{feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {pos_PUNCT}	85	5	797	333	48978	inf
{18} {5,24} {3} {18}	[{18}, {24, 5}, {3}, {18}]	{pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN} {pos_ADP}	128	36	5280	333	48978	inf
{92} {4} {4}	[{92}, {4}, {4}]	{feats_Number=Plur} {feats_Gender=Masc} {feats_Gender=Masc}	85	8	1189	333	48978	inf
{5} {730} {26}	[{5}, {730}, {26}]	{feats_Number=Sing} {wp_▁de} {feats_Gender=Fem}	96	21	3182	333	48978	inf
{17,18,730} {5,24} {5,26}	[{17, 18, 730}, {24, 5}, {26, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	130	31	4591	333	48978	inf
{24} {26} {92}	[{24}, {26}, {92}]	{pos_DET} {feats_Gender=Fem} {feats_Number=Plur}	86	13	2041	333	48978	inf
{92} {92} {17,18} {5}	[{92}, {92}, {17, 18}, {5}]	{feats_Number=Plur} {feats_Number=Plur} {lemma_de,pos_ADP} {feats_Number=Sing}	108	6	921	333	48978	inf
{17,18} {92} {3,92}	[{17, 18}, {92}, {3, 92}]	{lemma_de,pos_ADP} {feats_Number=Plur} {pos_NOUN,feats_Number=Plur}	115	44	6575	333	48978	inf
{3,26} {17,18,728,730} {5}	[{26, 3}, {728, 17, 18, 730}, {5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	124	19	2808	333	48978	inf
{17,18,728,730} {5} {3,26}	[{728, 17, 18, 730}, {5}, {26, 3}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Gender=Fem}	130	26	3869	333	48978	inf
{17,18,730} {5,24} {3,5,26}	[{17, 18, 730}, {24, 5}, {26, 3, 5}]	{lemma_de,pos_ADP,wp_▁de} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	128	26	3842	333	48978	inf
{3,26} {18} {26}	[{26, 3}, {18}, {26}]	{pos_NOUN,feats_Gender=Fem} {pos_ADP} {feats_Gender=Fem}	120	26	3927	333	48978	inf
{18} {24,27,92} {92} {92}	[{18}, {24, 27, 92}, {92}, {92}]	{pos_ADP} {pos_DET,feats_PronType=Art,feats_Number=Plur} {feats_Number=Plur} {feats_Number=Plur}	85	6	942	333	48978	inf
{92} {92} {26}	[{92}, {92}, {26}]	{feats_Number=Plur} {feats_Number=Plur} {feats_Gender=Fem}	91	16	2418	333	48978	inf
{5} {17,18} {5,24}	[{5}, {17, 18}, {24, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET}	106	26	3931	333	48978	inf
{5} {17,18,728,730} {5,26}	[{5}, {728, 17, 18, 730}, {26, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,feats_Gender=Fem}	85	8	1241	333	48978	inf
{5,23,24,25,27} {3} {17,18,728,730}	[{5, 23, 24, 25, 27}, {3}, {728, 17, 18, 730}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {lemma_de,pos_ADP,feats_de,wp_▁de}	106	23	3408	333	48978	inf
{17,18} {5,23,24,25,27} {3,4,5}	[{17, 18}, {5, 23, 24, 25, 27}, {3, 4, 5}]	{lemma_de,pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	102	8	1247	333	48978	inf
{17,18} {24,92} {92}	[{17, 18}, {24, 92}, {92}]	{lemma_de,pos_ADP} {pos_DET,feats_Number=Plur} {feats_Number=Plur}	117	46	6802	333	48978	inf
{17,18,728,730} {5,23,24,25,27} {3,4,5}	[{728, 17, 18, 730}, {5, 23, 24, 25, 27}, {3, 4, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc,feats_Number=Sing}	101	8	1236	333	48978	inf
{4} {17,18,728,730} {5,23,24,25,27,1271} {5}	[{4}, {728, 17, 18, 730}, {5, 1271, 23, 24, 25, 27}, {5}]	{feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁l} {feats_Number=Sing}	84	0	84	333	48978	inf
{92} {92} {18} {23,24,25,27} {3}	[{92}, {92}, {18}, {24, 25, 27, 23}, {3}]	{feats_Number=Plur} {feats_Number=Plur} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	96	0	96	333	48978	inf
{3,4} {17,18,728,730} {5} {3,5}	[{3, 4}, {728, 17, 18, 730}, {5}, {3, 5}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	84	0	84	333	48978	inf
{3,4} {17,18,728,730} {5,23,24,25,27} {5}	[{3, 4}, {728, 17, 18, 730}, {5, 23, 24, 25, 27}, {5}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Number=Sing}	84	0	84	333	48978	inf
{3,26} {17,18} {3,5}	[{26, 3}, {17, 18}, {3, 5}]	{pos_NOUN,feats_Gender=Fem} {lemma_de,pos_ADP} {pos_NOUN,feats_Number=Sing}	84	0	84	333	48978	inf
{3,92} {18} {5,24,27} {3,5}	[{3, 92}, {18}, {24, 27, 5}, {3, 5}]	{pos_NOUN,feats_Number=Plur} {pos_ADP} {feats_Number=Sing,pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	84	0	84	333	48978	inf
{3,92} {18} {23,24,25,27} {3}	[{3, 92}, {18}, {24, 25, 27, 23}, {3}]	{pos_NOUN,feats_Number=Plur} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN}	84	0	84	333	48978	inf
{4} {3,5} {105}	[{4}, {3, 5}, {105}]	{feats_Gender=Masc} {pos_NOUN,feats_Number=Sing} {pos_PUNCT}	84	1	165	333	48978	inf
{5} {3} {18} {3,26}	[{5}, {3}, {18}, {26, 3}]	{feats_Number=Sing} {pos_NOUN} {pos_ADP} {pos_NOUN,feats_Gender=Fem}	84	0	84	333	48978	inf
{3,4} {17,18} {24}	[{3, 4}, {17, 18}, {24}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP} {pos_DET}	98	2	318	333	48978	inf
{5} {17,18} {3,5,26}	[{5}, {17, 18}, {26, 3, 5}]	{feats_Number=Sing} {lemma_de,pos_ADP} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	84	0	84	333	48978	inf
{5,23,24,25,27,1271} {5} {105}	[{5, 1271, 23, 24, 25, 27}, {5}, {105}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁l} {feats_Number=Sing} {pos_PUNCT}	84	0	84	333	48978	inf
{5,23,24,25,27,82196} {5} {105}	[{5, 82196, 23, 24, 25, 27}, {5}, {105}]	{feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_’} {feats_Number=Sing} {pos_PUNCT}	84	0	84	333	48978	inf
{18} {5,23,24,25,27,1271,82196} {3,5,26,18086,18088}	[{18}, {5, 1271, 82196, 23, 24, 25, 27}, {3, 5, 18086, 18088, 26}]	{pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁l,wp_’} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem,lemma_unité,wp_▁unité}	84	0	84	333	48978	inf
{18} {24,92} {3,92} {18}	[{18}, {24, 92}, {3, 92}, {18}]	{pos_ADP} {pos_DET,feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {pos_ADP}	84	2	312	333	48978	inf
{23,24,25,27} {3,4} {18} {5} {5}	[{24, 25, 27, 23}, {3, 4}, {18}, {5}, {5}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	84	0	84	333	48978	inf
{23,24,25,27} {3,4} {105}	[{24, 25, 27, 23}, {3, 4}, {105}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_PUNCT}	84	2	326	333	48978	inf
{24,27} {5,26} {17,18}	[{24, 27}, {26, 5}, {17, 18}]	{pos_DET,feats_PronType=Art} {feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP}	96	6	1013	333	48978	inf
{17,18,728,730} {5,23,24,25,27,1271,82196} {3,5,26}	[{728, 17, 18, 730}, {5, 1271, 82196, 23, 24, 25, 27}, {26, 3, 5}]	{lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁l,wp_’} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem}	96	0	96	333	48978	inf
{4} {17,18,728,730} {24} {3}	[{4}, {728, 17, 18, 730}, {24}, {3}]	{feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET} {pos_NOUN}	96	0	96	333	48978	inf
{4} {17,18} {5,24} {3,5}	[{4}, {17, 18}, {24, 5}, {3, 5}]	{feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	96	0	96	333	48978	inf
{92} {18} {24} {26}	[{92}, {18}, {24}, {26}]	{feats_Number=Plur} {pos_ADP} {pos_DET} {feats_Gender=Fem}	98	0	98	333	48978	inf
{92} {92} {18} {5,24} {3,5}	[{92}, {92}, {18}, {24, 5}, {3, 5}]	{feats_Number=Plur} {feats_Number=Plur} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	98	0	98	333	48978	inf
{24,27} {3,5} {17,18,728,730}	[{24, 27}, {3, 5}, {728, 17, 18, 730}]	{pos_DET,feats_PronType=Art} {pos_NOUN,feats_Number=Sing} {lemma_de,pos_ADP,feats_de,wp_▁de}	127	33	4975	333	48978	inf
{3,4} {17,18} {5,24} {5}	[{3, 4}, {17, 18}, {24, 5}, {5}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing}	95	0	95	333	48978	inf
{3,4} {17,18,728,730} {24}	[{3, 4}, {728, 17, 18, 730}, {24}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de} {pos_DET}	95	0	95	333	48978	inf
{3,92} {18} {24} {3}	[{3, 92}, {18}, {24}, {3}]	{pos_NOUN,feats_Number=Plur} {pos_ADP} {pos_DET} {pos_NOUN}	95	0	95	333	48978	inf
{4} {17,18,728,730} {5} {3,5}	[{4}, {728, 17, 18, 730}, {5}, {3, 5}]	{feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	95	0	95	333	48978	inf
{17,18} {4,5,24} {3,5}	[{17, 18}, {24, 4, 5}, {3, 5}]	{lemma_de,pos_ADP} {feats_Gender=Masc,feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	95	15	2300	333	48978	inf
{18} {24,27} {3,4} {18} {5}	[{18}, {24, 27}, {3, 4}, {18}, {5}]	{pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing}	95	2	319	333	48978	inf
{24} {4} {18} {24}	[{24}, {4}, {18}, {24}]	{pos_DET} {feats_Gender=Masc} {pos_ADP} {pos_DET}	95	2	336	333	48978	inf
{24,27} {4} {18} {5} {5}	[{24, 27}, {4}, {18}, {5}, {5}]	{pos_DET,feats_PronType=Art} {feats_Gender=Masc} {pos_ADP} {feats_Number=Sing} {feats_Number=Sing}	95	0	95	333	48978	inf
{4} {18} {5,23,24,25,27,1271,82196} {5}	[{4}, {18}, {5, 1271, 82196, 23, 24, 25, 27}, {5}]	{feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art,wp_▁l,wp_’} {feats_Number=Sing}	104	0	104	333	48978	inf
{24} {3,5} {18} {3}	[{24}, {3, 5}, {18}, {3}]	{pos_DET} {pos_NOUN,feats_Number=Sing} {pos_ADP} {pos_NOUN}	104	11	1654	333	48978	inf
{24,27,92} {3} {92}	[{24, 27, 92}, {3}, {92}]	{pos_DET,feats_PronType=Art,feats_Number=Plur} {pos_NOUN} {feats_Number=Plur}	104	24	3664	333	48978	inf
{92} {92} {18} {24,27} {3}	[{92}, {92}, {18}, {24, 27}, {3}]	{feats_Number=Plur} {feats_Number=Plur} {pos_ADP} {pos_DET,feats_PronType=Art} {pos_NOUN}	104	0	104	333	48978	inf
{23,24,25,27} {4} {18} {24}	[{24, 25, 27, 23}, {4}, {18}, {24}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {feats_Gender=Masc} {pos_ADP} {pos_DET}	84	0	84	333	48978	inf
{24} {3} {91,93,95}	[{24}, {3}, {91, 93, 95}]	{pos_DET} {pos_NOUN} {feats_Mood=Ind,feats_Person=3,feats_VerbForm=Fin}	84	0	84	333	48978	inf
{24} {3,4} {18} {5} {3,5}	[{24}, {3, 4}, {18}, {5}, {3, 5}]	{pos_DET} {pos_NOUN,feats_Gender=Masc} {pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	84	0	84	333	48978	inf
{23,24,25,27} {3} {18} {5,23,24,25,27} {3,5}	[{24, 25, 27, 23}, {3}, {18}, {5, 23, 24, 25, 27}, {3, 5}]	{lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN} {pos_ADP} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	85	0	85	333	48978	inf
{24} {3,5,26} {17,18,728,730}	[{24}, {26, 3, 5}, {728, 17, 18, 730}]	{pos_DET} {pos_NOUN,feats_Number=Sing,feats_Gender=Fem} {lemma_de,pos_ADP,feats_de,wp_▁de}	85	1	152	333	48978	inf
{24} {4} {18} {5,24} {3,5}	[{24}, {4}, {18}, {24, 5}, {3, 5}]	{pos_DET} {feats_Gender=Masc} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	85	0	85	333	48978	inf
{24} {4} {18} {24,27}	[{24}, {4}, {18}, {24, 27}]	{pos_DET} {feats_Gender=Masc} {pos_ADP} {pos_DET,feats_PronType=Art}	85	0	85	333	48978	inf
{24,27} {4} {18} {24} {3}	[{24, 27}, {4}, {18}, {24}, {3}]	{pos_DET,feats_PronType=Art} {feats_Gender=Masc} {pos_ADP} {pos_DET} {pos_NOUN}	85	0	85	333	48978	inf
{92} {3,92} {17,18,728,730} {5}	[{92}, {3, 92}, {728, 17, 18, 730}, {5}]	{feats_Number=Plur} {pos_NOUN,feats_Number=Plur} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing}	85	0	85	333	48978	inf
{92} {18} {5,24} {5,26}	[{92}, {18}, {24, 5}, {26, 5}]	{feats_Number=Plur} {pos_ADP} {feats_Number=Sing,pos_DET} {feats_Number=Sing,feats_Gender=Fem}	85	0	85	333	48978	inf
{684} {18} {23,24,25,27}	[{684}, {18}, {24, 25, 27, 23}]	{pos_VERB} {pos_ADP} {lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art}	85	0	85	333	48978	inf
{3,4} {17,18} {5} {3,5}	[{3, 4}, {17, 18}, {5}, {3, 5}]	{pos_NOUN,feats_Gender=Masc} {lemma_de,pos_ADP} {feats_Number=Sing} {pos_NOUN,feats_Number=Sing}	86	0	86	333	48978	inf
{3,92} {18} {5,24} {3,5}	[{3, 92}, {18}, {24, 5}, {3, 5}]	{pos_NOUN,feats_Number=Plur} {pos_ADP} {feats_Number=Sing,pos_DET} {pos_NOUN,feats_Number=Sing}	86	0	86	333	48978	inf
{4} {3,4} {105}	[{4}, {3, 4}, {105}]	{feats_Gender=Masc} {pos_NOUN,feats_Gender=Masc} {pos_PUNCT}	86	1	171	333	48978	inf
{4} {17,18,728,730} {5,23,24,25,27} {3,5}	[{4}, {728, 17, 18, 730}, {5, 23, 24, 25, 27}, {3, 5}]	{feats_Gender=Masc} {lemma_de,pos_ADP,feats_de,wp_▁de} {feats_Number=Sing,lemma_le,pos_DET,feats_Definite=Def,feats_PronType=Art} {pos_NOUN,feats_Number=Sing}	86	0	86	333	48978	inf
